question,answer,reference
When was the first nuclear power plant built in canada?,"The first nuclear power plant in Canada was built in 1962. It was called the Nuclear Power Demonstration (NPD) reactor and was located in Rolphton, Ontario.","Disambiguation 1. Question: When did the first nuclear power plant start up in Canada? Answer:July 22, 1947
Disambiguation 2. Question: When was the beginning of designing the first nuclear power plant to be built in Canada? Answer:1942
"
What is the name of the big island in hi?,"The big island in Hawaii is called Hawaii Island, also known as the Island of Hawaii or the Big Island.","Disambiguation 1. Question: What is the name of the big island in hi known as ""The Big Island""? Answer:Hawaiʻi
Disambiguation 2. Question: What are the name of the big islands in hi known as main islands? Answer:Hawai'i, Maui, O'ahu, Kaua'i, Moloka'i, Lānaʻi, Niʻihau and Kahoʻolawe
"
Who plays spider man in the amazing spider man?,"Andrew Garfield plays Spider-Man in ""The Amazing Spider-Man"" and its sequel ""The Amazing Spider-Man 2.""","Disambiguation 1. Question: Who plays spider man in the first the amazing spider man movie? Answer:Andrew Russell Garfield
Disambiguation 2. Question: Who plays spider man in the amazing spider man 2? Answer:Andrew Russell Garfield
Disambiguation 3. Question: Who plays spider man in the amazing spider man tv series? Answer:Hammond
"
When will a hat in time be released?,"A Hat in Time was released on October 5, 2017.","Disambiguation 1. Question: When will a hat in time be released for macOS and Windows? Answer:October 5, 2017
Disambiguation 2. Question: When will a hat in time be released for PlayStation 4 in North America? Answer:December 5, 2017
Disambiguation 3. Question: When will a hat in time be released for PlayStation 4 in Europe? Answer:December 6, 2017
Disambiguation 4. Question: When will a hat in time be released for Xbox One? Answer:December 7, 2017
Disambiguation 5. Question: When will a hat in time be released for Nintendo Switch? Answer:October 18, 2019
"
Who is the author of wings of fire?,The author of Wings of Fire is Tui T. Sutherland.,"Disambiguation 1. Question: Who is the author of the autobiography wings of fire? Answer:Arun Tiwari
Disambiguation 2. Question: Who is the author of the novel series wings of fire? Answer:Tui T. Sutherland
Disambiguation 3. Question: Who is the author of the film wings of fire? Answer:Stirling Dale Silliphant
"
Who is the pig voice in toy story?,"The pig voice in Toy Story is provided by actor John Ratzenberger, who voices the character Hamm.","Disambiguation 1. Question: Who is the primary pig voice in toy story? Answer:Ratzenberger
Disambiguation 2. Question: Who is the pig voice in the 2000 toy story film: Buzz Lightyear of Star Command: The Adventure Begins? Answer:Andrew Stanton
"
Who sang it's the last song i'll ever write for you?,"Jason Mraz sang ""It's the Last Song I'll Ever Write for You.""","Disambiguation 1. Question: What trio sang the lyrics it's the last song i'll ever write for you, in their song titled Last song? Answer:Edward Bear
Disambiguation 2. Question: Who is the singer that sang the lyrics it's the last song i'll ever write for you, in the song titled Last song? Answer:Lawrence Wayne ""Larry"" Evoy
"
When did the last earthquake happen in england?,"The last significant earthquake in England occurred on February 17, 2008, with a magnitude of 5.2.","Disambiguation 1. Question: When did the last earthquake happen in england, as of 2017? Answer:4 August 2017
Disambiguation 2. Question: When did the last earthquake happen in england, as of 2016? Answer:26 May 2015
Disambiguation 3. Question: When did the last earthquake happen in england, as of 2015? Answer:26 May 2015
"
Who is the lead role in black panther?,Chadwick Boseman portrays the lead role of T'Challa/Black Panther in the film Black Panther.,"Disambiguation 1. Question: Who plays the lead role in the film Black Panther? Answer:Chadwick Boseman
Disambiguation 2. Question: Who plays the lead villain role in the film Black Panther? Answer:Michael B. Jordan
"
What south american country was settled by the portuguese?,Brazil,"Disambiguation 1. Question: What south american country was settled by the portuguese in 1680? Answer:Uruguay
Disambiguation 2. Question: What south american country was settled by the portuguese in the 16th century? Answer:Brazil
"
Who is the current speaker of abia state house of assembly?,The current speaker of Abia State House of Assembly is Hon. Chinedum Orji.,"Disambiguation 1. Question: Who is the Speaker of the House of the Abia State House of Assembly from 11 June 2015 - 11 June 2019? Answer:Chikwendu Kalu
Disambiguation 2. Question: Who is the Deputy Speaker of the Abia State House of Assembly from 11 June 2015 - 11 June 2019? Answer:Cosmos Ndukwe
"
Who is the voice of the villain in the incredibles?,"The voice of the villain Syndrome in ""The Incredibles"" is provided by actor Jason Lee.","Disambiguation 1. Question: Who is the voice of the villain Syndrome in the incredibles? Answer:Jason Lee
Disambiguation 2. Question: Who is the voice of the villain Bomb Voyage in the incredibles? Answer:Dominique Lewis
Disambiguation 3. Question: Who is the voice of the villain The Underminer in the incredibles? Answer:John Ratzenberger
"
Who sang take good care of my baby in 1961?,"Bobby Vee sang ""Take Good Care of My Baby"" in 1961.","Disambiguation 1. Question: Who sang lead vocal for take good care of my baby in 1961? Answer:Robert Thomas Velline
Disambiguation 2. Question: Who sang backup for take good care of my baby in 1961? Answer:The Johnny Mann Singers
"
Total number of na seats in pakistan 2018?,There were a total of 342 National Assembly seats in Pakistan in 2018.,"Disambiguation 1. Question: Total number of na seats in pakistan after may 2018? Answer:336
Disambiguation 2. Question: Total number of na seats in pakistan before may 2018? Answer:342
"
Who played clarice starling in silence of the lambs?,"Jodie Foster played Clarice Starling in ""The Silence of the Lambs.""","Disambiguation 1. Question: Who played adult clarice starling in silence of the lambs? Answer:Alicia Christian Foster
Disambiguation 2. Question: Who played young clarice starling in silence of the lambs? Answer:Masha Skorobogatov
"
When was harry potter and the sorcerers stone book released?,"Harry Potter and the Sorcerer's Stone book was released on June 26, 1997.","Disambiguation 1. Question: When was Harry Potter and the Sorcerers Stone released in the UK? Answer:June 26, 1997
Disambiguation 2. Question: When was Harry Potter and the Sorcerers Stone released in the US? Answer:September 1, 1998
"
Who is the current president of france today?,The current president of France is Emmanuel Macron.,"Disambiguation 1. Question: Who is the current president of france, elected to office in 2017? Answer:Macron
Disambiguation 2. Question: Who is the current president of france, in office in 2016? Answer:Hollande
Disambiguation 3. Question: Who is the current president of france, in office in 2015? Answer:Hollande
"
Little house on the prairie mr edwards wife?,"Mr. Edwards' wife on ""Little House on the Prairie"" is named Grace Edwards.","Disambiguation 1. Question: Little house on the prairie character that is mr. edwards's wife? Answer:Grace Snider Edwards
Disambiguation 2. Question: Little house on the prairie actress that plays mr. edwards's wife? Answer:Corinne Camacho
"
When does chinese new year start this year?,"Chinese New Year starts on February 12th, 2021.","Disambiguation 1. Question: When does chinese new year start in 2017? Answer:28 Jan 2017
Disambiguation 2. Question: When does chinese new year start in 2016? Answer:8 Feb 2016
Disambiguation 3. Question: When does chinese new year start in 2015? Answer:19 Feb 2015
"
Who developed the first model of the mouse?,The first model of the computer mouse was developed by Douglas Engelbart in 1964.,"Disambiguation 1. Question: Who developed the first model of the trackball mouse? Answer:Ralph Benjamin
Disambiguation 2. Question: Who developed the first model of a ball mouse? Answer:Bill English
"
Who sings american woman stay away from me?,"The song ""American Woman"" was originally performed by The Guess Who.","Disambiguation 1. Question: What band sings the song American Woman? Answer:The Guess Who
Disambiguation 2. Question: Who sings lead on the song American Woman? Answer:Burton Cummings
"
How many stores does iceland have in the uk?,"As of 2021, Iceland has over 960 stores in the UK.","Disambiguation 1. Question: How many stores did iceland have in the uk in 1978? Answer:28
Disambiguation 2. Question: How many stores does iceland have in the uk, as of 2019? Answer:950+
"
Who is the best selling latin artist of all time?,"Enrique Iglesias is the best selling Latin artist of all time, with over 180 million records sold worldwide.","Disambiguation 1. Question: Who is the overall best selling latin artist of all time? Answer:Julio Iglesias
Disambiguation 2. Question: Who is the latin artist with the best selling album of all time? Answer:Selena Quintanilla-Pérez
Disambiguation 3. Question: Who is the artists with the best selling latin single of all time? Answer:Fonsi
"
Who composed the first national anthem of nigeria?,The first national anthem of Nigeria was composed by the Nigerian Police Band under the directorship of Benedict E. Odiase.,"Disambiguation 1. Question: Who composed the music to the first national anthem of Nigeria? Answer:Frances Berda
Disambiguation 2. Question: Who composed the lyrics to the first national anthem of Nigeria? Answer:Lillian Jean Williams
"
Where do you hit to test your reflexes?,You can test your reflexes by hitting your knee with a reflex hammer just below the kneecap. This is known as the patellar reflex test.,"Disambiguation 1. Question: Where do you hit to test your ankle jerk reflexes? Answer:Achilles tenden
Disambiguation 2. Question: Where do you hit to test your bicips reflexes? Answer:biceps brachii tendon
Disambiguation 3. Question: Where do you hit to test your brachioradialis reflexes? Answer:brachioradialis tendon
Disambiguation 4. Question: Where do you hit to test your knee jerk reflexes? Answer:patellar tendon
Disambiguation 5. Question: Where do you hit to test your triceps reflexes? Answer:triceps tendon
"
Who is the highest ranked golfer in the world?,"As of September 2021, the highest ranked golfer in the world is Jon Rahm from Spain.","Disambiguation 1. Question: Who is the highest ranked golfer in the world on February 19, 2017? Answer:DJ
Disambiguation 2. Question: Who is the highest ranked golfer in the world on March 27, 2016? Answer:Jay Day
Disambiguation 3. Question: Who is the highest ranked golfer in the world on November 8, 2015? Answer:Jordan Alexander Spieth
"
Where was the movie charlie st. cloud filmed?,"The movie ""Charlie St. Cloud"" was filmed in various locations in British Columbia, Canada, including Vancouver, Squamish, and the Sunshine Coast.","Disambiguation 1. Question: Where were quite a few scenes for the movie charlie st. cloud filmed? Answer:Gibsons, British Columbia
Disambiguation 2. Question: In what famous restaurant was a scene for the movie charlie st. cloud filmed? Answer:'Beachcombers' restaurant
Disambiguation 3. Question: At what school was some of the movie charlie st. cloud filmed? Answer:Seycove Secondary School
Disambiguation 4. Question: In what city was the school that used for filming for the movie charlie st. cloud filmed? Answer:North Vancouver, B. C.
"
Who played diana in the movie lights out?,Actress Maria Bello played the character Diana in the movie Lights Out.,"Disambiguation 1. Question: Who played adult diana in the movie lights out? Answer:Alicia Vela-Bailey
Disambiguation 2. Question: Who played teen diana in the movie lights out? Answer:Ava Cantrell
"
Who wrote trew law and what was it about?,"The Trew Law was written by Gerard Winstanley, an English Protestant religious reformer and political activist. The Trew Law was a pamphlet published in 1649 that outlined Winstanley's vision for a society based on common ownership of land and resources, where all individuals would have equal access to the means of production. It advocated for the abolition of private property and the establishment of a communal society where wealth and resources were shared among all members.","Disambiguation 1. Question: Who wrote trew law? Answer:James VI
Disambiguation 2. Question: What was trew law about? Answer:the divine right of kings
"
Who is left in produce 101 season 2?,"The final 11 members of Produce 101 Season 2 are Kang Daniel, Park Jihoon, Lee Daehwi, Kim Jaehwan, Ong Seongwoo, Park Woojin, Lai Kuanlin, Yoon Jisung, Hwang Minhyun, Bae Jinyoung, and Ha Sungwoon.","Disambiguation 1. Question: Who are the contestants the left Produce 101 in Season 2? Answer:Han Jong-yeon, Nam Yoon-sung, Kim Shi-hyun, Kim Tae-min, Ha Min-ho
Disambiguation 2. Question: Who are the winners of Produce 101 Season 2? Answer:Kang Daniel, Park Ji-hoon, Lee Dae-hwi, Kim Jae-hwan, Ong Seong-woo, Park Woo-ji, Lai Guan-lin, Yoon Ji-sung, Hwang Min-hyun, Bae Jin-young, Ha Sung-woon
"
When was thanksgiving made a national holiday in the united states?,"Thanksgiving was made a national holiday in the United States on October 3, 1863, by President Abraham Lincoln.","Disambiguation 1. Question: When was thanksgiving made a national holiday in the united states by president Grant? Answer:June 28, 1870
Disambiguation 2. Question: When was thanksgiving made a national holiday and paid federal holiday in the united states? Answer:January 6, 1885
Disambiguation 3. Question: When was thanksgiving made a national holiday with a permanent observation date in the united states? Answer:October 6, 1941
"
When did the indian numbering system reach europe?,"The Indian numbering system reached Europe in the 13th century through the works of mathematicians such as Fibonacci, who introduced the system to the Western world in his book ""Liber Abaci.""","Disambiguation 1. Question: When was the first mention of Hindu-Arabic numerals in europe? Answer:976
Disambiguation 2. Question: When did the Indian numbering system become commonly used in Europe? Answer:15th century
"
Who are the democrats running for governor in arizona?,"As of September 2021, the Democrats running for governor in Arizona are Marco Lopez, Katie Hobbs, and Marco Lopez.","Disambiguation 1. Question: Who are the democrats running for governor in arizona in 2014? Answer:Fred DuVal
Disambiguation 2. Question: Who are the democrats running for governor in arizona in 2010? Answer:Terry Goddard
Disambiguation 3. Question: Who are the democrats running for governor in arizona in 2006? Answer:Janet Napolitano
"
Who is the architect of the sydney opera house?,The architect of the Sydney Opera House is Jørn Utzon.,"Disambiguation 1. Question: Who is the design architect of the sydney opera house? Answer:Jørn Utzon
Disambiguation 2. Question: Who are the architects who completed the sydney opera house? Answer:Australian architectural team and Peter Hall
"
Who did the voice of linus in charlie brown christmas?,"Linus was voiced by Christopher Shea in ""A Charlie Brown Christmas.""","Disambiguation 1. Question: Who did the voice of  Linus in A Charlie Brown Christmas? Answer:Christopher Shea
Disambiguation 2. Question: Who did the voice of Linus in Charlie Brown's Christmas Tales? Answer:Corey Padnos
Disambiguation 3. Question: Who did the voice of Linus in It's Christmastime Again, Charlie Brown? Answer:John Christian Graas?
"
Name of attorney in to kill a mockingbird?,Atticus Finch,"Disambiguation 1. Question: Name of the character of attorney in to kill a mockingbird? Answer:Atticus Finch
Disambiguation 2. Question: Name of actor who played attorney in to kill a mockingbird (1962)? Answer:Gregory Peck
Disambiguation 3. Question: Name of actor who played attorney in to kill a mockingbird (2018-2019 original broadway cast)? Answer:Jeff Daniels
Disambiguation 4. Question: Name of actor who played attorney in to kill a mockingbird (2019-2020 second broadway cast)? Answer:Ed Harris
Disambiguation 5. Question: Name of actor who played attorney in to kill a mockingbird (2020 third broadway cast)? Answer:Greg Kinnear
Disambiguation 6. Question: Name of actor who played attorney in to kill a mockingbird (2020 west end cast)? Answer:Rhys Ifans
Disambiguation 7. Question: Name of actor who played attorney in to kill a mockingbird (2020 national tour)? Answer:Richard Thomas
"
When did the movie the greatest show man come out?,"The Greatest Showman was released on December 20, 2017.","Disambiguation 1. Question: When did the movie the greatest show man come out on the RMS Queen Mary 2? Answer:December 8, 2017
Disambiguation 2. Question: When did the movie the greatest show man come out in all of the United States? Answer:December 20, 2017
"
When was the national pan hellenic council formed?,"The National Pan-Hellenic Council (NPHC) was formed on May 10, 1930.","Disambiguation 1. Question: When was the national pan hellenic council originally formed? Answer:May 10, 1930
Disambiguation 2. Question: When was the national pan hellenic council officially incorporated? Answer:1937
"
Who conquered the babylonian empire in 539 bc?,"The Babylonian Empire was conquered by the Persian Empire in 539 BC, led by King Cyrus the Great.","Disambiguation 1. Question: Which empire conquered the babylonian empire in 539 bc? Answer:Achaemenid Empire
Disambiguation 2. Question: Which ruler conquered the babylonian empire in 539 bc? Answer:Cyrus II of Persia
Disambiguation 3. Question: Which army conquered the babylonian empire in 539 bc? Answer:Persian army
"
When was the first season of the office?,"The first season of The Office premiered on March 24, 2005.","Disambiguation 1. Question: When was the first season of the 1995 TV series the office? Answer:March 11, 1995
Disambiguation 2. Question: When was the first season of the 2001 TV series the office? Answer:9 July 2001
Disambiguation 3. Question: When was the first season of the 2005 TV series the office? Answer:March 24, 2005
"
When does season 7 of game of thrones finish?,"Season 7 of Game of Thrones finished on August 27, 2017.","Disambiguation 1. Question: When does season 7 of game of thrones finish airing? Answer:August 27, 2017
Disambiguation 2. Question: When does season 7 of game of thrones finish filming? Answer:February 2017
"
Who played nelson mandela in the long walk to freedom?,"Idris Elba portrayed Nelson Mandela in the film ""Mandela: Long Walk to Freedom.""","Disambiguation 1. Question: Who plays 7-9 year old Nelson Mandela in the movie Mandela: Long Walk to Freedom? Answer:Siza Pini
Disambiguation 2. Question: Who plays 16-23 year old Nelson Mandela in the movie Mandela: Long Walk to Freedom? Answer:Atandwa Kani
Disambiguation 3. Question: Who plays the older adult Nelson Mandela in the movie Mandela: Long Walk to Freedom? Answer:Idris Elba
"
Who is in the video she will be loved?,"The music video for ""She Will Be Loved"" by Maroon 5 features the band members of Maroon 5, including lead singer Adam Levine.","Disambiguation 1. Question: Who is  the socialite in the video she will be loved? Answer:Kelly Preston
Disambiguation 2. Question: Who is  the socialite's daughter in the video she will be loved? Answer:Corinne Carrey
Disambiguation 3. Question: Who is  the socialite's daughter's love interest in the video she will be loved? Answer:Adam Levine
"
How long is the staton island ferry ride?,The Staten Island Ferry ride is approximately 25 minutes each way.,"Disambiguation 1. Question: How long in distance is the staton island ferry ride? Answer:5.2 miles
Disambiguation 2. Question: How long with respect to time is the staton island ferry ride? Answer:25 minutes
"
When did the fast and the furious start?,"The Fast and the Furious franchise started in 2001 with the release of the first film, ""The Fast and the Furious.""","Disambiguation 1. Question: When did the fast and the furious start filming? Answer:July 2000
Disambiguation 2. Question: When did the fast and the furious start in theaters? Answer:June 22, 2001
"
Who sings you'll be a woman soon?,"Neil Diamond originally sang ""You'll Be a Woman Soon"" in 1967. The song was later covered by Urge Overkill for the soundtrack of the film ""Pulp Fiction.""","Disambiguation 1. Question: Who sings the song ""Girl, You'll Be a Woman Soon"" in 1967? Answer:Neil Diamond
Disambiguation 2. Question: Who sings the song ""Girl, You'll Be a Woman Soon"" in 1968? Answer:Cliff Richard, Jackie Edwards
Disambiguation 3. Question: Who sings the song ""Girl, You'll Be a Woman Soon"" in 1992? Answer:Urge Overkill
Disambiguation 4. Question: Who sings the song ""Girl, You'll Be a Woman Soon"" in 1998? Answer:16 Volt
Disambiguation 5. Question: Who sings the song ""Girl, You'll Be a Woman Soon"" in 1978? Answer:Biddu Orchestra
"
Who is the lead singer of doobie brothers?,The lead singer of the Doobie Brothers is Michael McDonald.,"Disambiguation 1. Question: Who is the first lead singer of doobie brothers? Answer:Johnston
Disambiguation 2. Question: Who is the second lead singer of doobie brothers? Answer:Michael McDonald
Disambiguation 3. Question: Who is the third lead singer of doobie brothers? Answer:Johnston
"
Who did she's got betty davis eyes?,"The song ""She's Got Betty Davis Eyes"" was originally performed by Kim Carnes.","Disambiguation 1. Question: Who did she's got betty davis eyes as songwriter and composer? Answer:Donna Weiss and Jackie DeShannon
Disambiguation 2. Question: Who did she's got betty davis eyes as producer? Answer:Val Garay
Disambiguation 3. Question: Who did she's got betty davis eyes as singer? Answer:Kim Carnes
"
Who holds the record of scoring the maximum number of runs in test cricket?,"Sachin Tendulkar from India holds the record for scoring the most runs in Test cricket, with a total of 15,921 runs.","Disambiguation 1. Question: Who holds the record of scoring the maximum number of runs in a career in test cricket? Answer:Sachin Tendulkar
Disambiguation 2. Question: Who holds the record of scoring the maximum number of runs in a match in test cricket? Answer:Graham Gooch
Disambiguation 3. Question: Who holds the record of scoring the maximum number of runs in a series in test cricket? Answer:Donald Bradman
Disambiguation 4. Question: Who holds the record of scoring the maximum number of runs in a calendar year in test cricket? Answer:Mohammad Yousuf
"
Different colors of cutting boards and their uses?,"1. White cutting board: Typically used for cutting fruits, vegetables, and bread. It is also commonly used for dairy and bakery products.

2. Red cutting board: Often used for cutting raw meat, such as beef, pork, and lamb. This helps prevent cross-contamination with other foods.

3. Blue cutting board: Typically used for cutting raw fish and seafood. This helps prevent cross-contamination with other foods.

4. Green cutting board: Often used for cutting fruits and vegetables. Some people also use green cutting boards for cutting salads and other vegetarian dishes.

5. Yellow cutting board: Typically used for cutting poultry, such as chicken and turkey. This helps prevent cross-contamination with other foods.

6. Brown cutting board: Often used for cutting cooked meats, such as steak or roast beef. It can also be used for cutting cooked vegetables and other cooked foods.

It is important to use separate cutting boards for different types of food to prevent cross-contamination and ensure food safety.","Disambiguation 1. Question: What are blue cutting boards for? Answer:raw seafood
Disambiguation 2. Question: What are red cutting boards for? Answer:raw red meat
Disambiguation 3. Question: What are green cutting boards for? Answer:vegetable and fruits
Disambiguation 4. Question: What are yellow cutting boards for? Answer:poultry
Disambiguation 5. Question: What are brown cutting boards for? Answer:cooked meats
Disambiguation 6. Question: What are white cutting boards for? Answer:dairy and breads
Disambiguation 7. Question: Why use different colored cutting boards? Answer:Preventing cross contamination of food
"
Who wanted to create a railroad from cape town to cairo?,"Cecil Rhodes, a British businessman and politician, wanted to create a railroad from Cape Town to Cairo.","Disambiguation 1. Question: Who wanted to create a railroad from cape town to cairo originally? Answer:Edwin Arnold
Disambiguation 2. Question: Who was a politician who wanted to create a railroad from cape town to cairo? Answer:Cecil John Rhodes
"
When was the last time the pittsburgh steelers went to the super bowl?,"The Pittsburgh Steelers last went to the Super Bowl in the 2010 season, which culminated in Super Bowl XLV on February 6, 2011. They played against the Green Bay Packers but were defeated with a final score of 31-25.","Disambiguation 1. Question: As of 2017, when was the last time the Pittsburgh Steelers went to the Super Bowl? Answer:2011
Disambiguation 2. Question: As of 2016. when was the last time the Pittsburgh Steelers went to the Super Bowl? Answer:2011
Disambiguation 3. Question: As of 2015, when was the last time the Pittsburgh Steelers went to the Super Bowl? Answer:2011
"
Who was the declaration of rights of man and citizen written by?,The Declaration of the Rights of Man and of the Citizen was written by the National Assembly of France in 1789 during the French Revolution.,"Disambiguation 1. Question: Who was the original declaration of rights of man and of the citizen written by? Answer:Marquis de Lafayette
Disambiguation 2. Question: Who was the declaration of rights of the man and of the citizen written by in 1793? Answer:the commission that included Louis Antoine Léon de Saint-Just and Marie-Jean Hérault de Séchelles
"
Who holds the record for most triple doubles in the nba?,Russell Westbrook holds the record for the most triple-doubles in NBA history with a total of 184 as of the end of the 2020-2021 season.,"Disambiguation 1. Question: Who holds the record for most triple doubles in the nba for the regular season? Answer:the Big O
Disambiguation 2. Question: Who holds the record for most triple doubles in the nba for postseason? Answer:Earvin ""Magic"" Johnson Jr.
"
Who was defeated in the battle of yorktown?,"The British army, led by General Charles Cornwallis, was defeated in the Battle of Yorktown by the combined forces of American and French troops under the command of General George Washington and General Comte de Rochambeau.","Disambiguation 1. Question: Who was defeated in the Battle of Yorktown during the American Revolutionary War? Answer:British army
Disambiguation 2. Question: Who led the army that was defeated in the Battle of Yorktown during the American Revolutionary War? Answer:Lieutenant General Charles Cornwallis
Disambiguation 3. Question: Who was defeated in the Battle of Yorktown during the American Civil War? Answer:Inconclusive
"
Who played guitar on the beatles while my guitar gently weeps?,"Eric Clapton played guitar on The Beatles' song ""While My Guitar Gently Weeps.""","Disambiguation 1. Question: Who played an overdubbed lead guitar part on the beatles while my guitar gently weeps? Answer:Clapton
Disambiguation 2. Question: Who played guitar on the beatles while my guitar gently weeps on an early attempt issued on Anthology 3? Answer:George Harrison
Disambiguation 3. Question: Who played guitar on the beatles while my guitar gently weeps, though only retained on the song's coda? Answer:John Winston Ono Lennon
"
Who won the popular vote in the 2012 presidential race?,"Barack Obama won the popular vote in the 2012 presidential race, defeating Mitt Romney.","Disambiguation 1. Question: Who won the popular vote in the 2012 presidential race in Nevada? Answer:Barack Obama
Disambiguation 2. Question: Who won the popular vote in the 2012 presidential race in Virginia? Answer:Barack Obama
Disambiguation 3. Question: Who won the popular vote in the 2012 presidential race in  Florida? Answer:Barack Obama
Disambiguation 4. Question: Who won the popular vote in the 2012 presidential race in  Kentucky? Answer:Barack Obama
Disambiguation 5. Question: Who won the popular vote in the 2012 presidential race in Iowa? Answer:Barack Obama
Disambiguation 6. Question: Who won the popular vote in the 2012 presidential race nationwide? Answer:Barack Obama
"
King arthur legend of the sword arthur's mother?,"In the legend of King Arthur, Arthur's mother is named Igraine. She was married to Uther Pendragon, the father of Arthur.","Disambiguation 1. Question: What is the name of King Arthur's mother in King Arthur Legend of the Sword? Answer:Igraine
Disambiguation 2. Question: What is the name of the actress who plays King Arthur's mother in King Arthur Legend of the Sword? Answer:Poppy Delevingne
"
Who did the song i want to know what love is?,"The song ""I Want to Know What Love Is"" was performed by the band Foreigner.","Disambiguation 1. Question: Who did the song i want to know what love is, released in 1984? Answer:Foreigner
Disambiguation 2. Question: Who did the song i want to know what love is, released in 1985? Answer:New Jersey Mass Choir
Disambiguation 3. Question: Who did the song i want to know what love is, released in 1998? Answer:Filippina Lydia ""Tina"" Arena
Disambiguation 4. Question: Who did the song i want to know what love is, released in 2004? Answer:Wynonna
Disambiguation 5. Question: Who did the song i want to know what love is, released in 2009? Answer:Mariah Carey
"
The youngest player to play in the nba?,"The youngest player to ever play in the NBA is Andrew Bynum, who made his debut at the age of 18 years and six days old in 2005.","Disambiguation 1. Question: Who was the youngest player to play in the NBA as of October 20, 2017? Answer:Ike Anigbogu
Disambiguation 2. Question: Who was the youngest player to play in the NBA as of October 26, 2016? Answer:Dragan Bender
Disambiguation 3. Question: Who was the youngest player to play in the NBA as of October 28, 2015? Answer:Devin Booker
Disambiguation 4. Question: Who was the youngest player to play in the NBA ever? Answer:Andrew Bynum
"
Real name of sonu in tarak mehta ka ooltah chashmah?,The real name of Sonu in Tarak Mehta Ka Ooltah Chashmah is Nidhi Bhanushali.,"Disambiguation 1. Question: Full name of sonu in tarak mehta ka ooltah chashmah from 2008 to 2012? Answer:Sonalika Aatmaram Bhide
Disambiguation 2. Question: Actor's name of sonu in tarak mehta ka ooltah chashmah from 2008 to 2012? Answer:Jheel Mehta
Disambiguation 3. Question: Full name of sonu in tarak mehta ka ooltah chashmah from 2012 to 2019? Answer:Sonalika Bhide
Disambiguation 4. Question: Actor's name of sonu in tarak mehta ka ooltah chashmah from 2012 to 2019? Answer:Nidhi Bhanushali
"
When was the last burning at the stake in england?,"The last burning at the stake in England took place in 1612, when the Catholic priest Edward Wightman was executed for heresy.","Disambiguation 1. Question: When was the last burning alive at the stake in england? Answer:1726
Disambiguation 2. Question: When was the last burning of a dead body at the stake in england? Answer:1789
"
When does the sims 4 get to work come out?,"The Sims 4 Get to Work expansion pack was released on March 31, 2015.","Disambiguation 1. Question: When was the NA release of Sims 4: Get To Work? Answer:March 31, 2015
Disambiguation 2. Question: When was the EU release of Sims 4: Get To Work? Answer:April 2, 2015
"
When was the last time washington won stanley cup?,"The Washington Capitals won the Stanley Cup for the first time in franchise history on June 7, 2018.","Disambiguation 1. Question: When is the date the last time washington won stanley cup? Answer:June 7 2018
Disambiguation 2. Question: Which is the last Stanley cup washington won? Answer:2018 Stanley Cup
"
When did the uk give hong kong back to china?,"The United Kingdom handed over Hong Kong to China on July 1, 1997. This event marked the end of British colonial rule in Hong Kong and the beginning of Chinese sovereignty over the territory.","Disambiguation 1. Question: When did the transition of the UK giving Honk Kong back to China begin with a signed declaration? Answer:December 1984
Disambiguation 2. Question: When did Hong Kong officially go back to China? Answer:July 1, 1997
"
Who does scars voice in the lion king?,"Jeremy Irons voiced Scar in the original 1994 animated film ""The Lion King."" In the 2019 live-action remake, Scar was voiced by Chiwetel Ejiofor.","Disambiguation 1. Question: Who does scars voice in the 1994 lion king film? Answer:Irons
Disambiguation 2. Question: Who does scars voice in the 2019 lion king film? Answer:Chiwetel Umeadi Ejiofor
Disambiguation 3. Question: Who does scars voice in the 1998 lion king film? Answer:James Jonah Cummings
Disambiguation 4. Question: Who does scars voice in the lion king on broadway? Answer:John Vickery
"
Who won the ncaa men's championship game?,The Baylor Bears won the NCAA men's championship game in 2021.,"Disambiguation 1. Question: Who won the NCAA men's championship game in the 2016-17 season? Answer:North Carolina
Disambiguation 2. Question: Who won the NCAA men's championship game in the 2015-16 season? Answer:Villanova
Disambiguation 3. Question: Who won the NCAA men's championship game in the 2014-15 season? Answer:Duke
"
Hottest pepper in the world on scoville scale?,"The hottest pepper in the world on the Scoville scale is the Carolina Reaper, which has an average Scoville rating of over 1.6 million units.","Disambiguation 1. Question: Unconfirmed, what is the hottest pepper in the world on the scoville scale? Answer:Pepper X
Disambiguation 2. Question: Confirmed by Guinness World Records, what is the hottest chili pepper in the world on the scoville scale? Answer:Carolina Reaper
"
What is the name of the five pillars?,"The five pillars of Islam are Shahada (faith), Salat (prayer), Zakat (charity), Sawm (fasting), and Hajj (pilgrimage).","Disambiguation 1. Question: What is the name of the first pillar of Sunni Islam? Answer:profession of faith
Disambiguation 2. Question: What is the name of the second pillar of Sunni Islam? Answer:Salat
Disambiguation 3. Question: What is the name of the third pillar of Sunni Islam? Answer:Almsgiving
Disambiguation 4. Question: What is the name of the fourth pillar of Sunni Islam? Answer:Fasting
Disambiguation 5. Question: What is the name of the fifth pillar of Sunni Islam? Answer:Pilgrimage
Disambiguation 6. Question: What is the name of the five pillars of Shia Islam? Answer:Tawhid, Adl, Nubuwwah, Imamah, and Mi'ad
"
