question,answer,reference,label,judgement
Who wrote the revolution will not be televised?,"The question is ambiguous as ""The Revolution Will Not Be Televised"" is both a song by Gil Scott-Heron and a documentary by Kim Bartley and Donnacha O'Briain about the 2002 Venezuelan coup attempt. If referring to the song, it was written by Gil Scott-Heron. If referring to the documentary, it was directed by Kim Bartley and Donnacha O'Briain.","Disambiguation 1. Question: Who wrote the revolution will not be televised poem, song, and album? Answer:Gil Scott-Heron
Disambiguation 2. Question: Who wrote the revolution will not be televised book? Answer:Joseph Paul Trippi
",1,Pass.
Who is the majority whip in the house of representatives?,"There is an ambiguity in the question as it does not specify which country's House of Representatives is being referred to. If the question is referring to the United States House of Representatives, as of September 2021, the majority whip is James E. Clyburn.","Disambiguation 1. Question: Who was the Majority Whip of the 113th Congress? Answer:Kevin McCarthy and Steve Scalise
Disambiguation 2. Question: Who was the Majority Whip of the 114th Congress? Answer:Steve Scalise
Disambiguation 3. Question: Who was the majority whip of the 115th congress? Answer:Steve Scalise
",1,Pass.
The hottest recorded temperature on earth occurred where?,"The hottest recorded temperature on earth occurred in Furnace Creek Ranch, Death Valley, California, USA on July 10, 1913, with a temperature of 134 degrees Fahrenheit (56.7 degrees Celsius).","Disambiguation 1. Question: Where was the hottest air temperature recorded? Answer:DeathValley
Disambiguation 2. Question: Where was the highest ground temperature recorded? Answer:DeathValley
Disambiguation 3. Question: Where was the highest temperature taken by satellite recorded? Answer:Iran
",1,Pass.
When does the next episode of the handmaids tale air?,"The next episode of The Handmaid's Tale airs on June 9th, 2021.","Disambiguation 1. Question: When did episode 10 of The Handmaids Tale originally air? Answer:June 14, 2017
Disambiguation 2. Question: When did episode 9 of The Handmaids Tale originally air? Answer:June 7, 2017
Disambiguation 3. Question: When did episode 8 of The Handmaids Tale originally air? Answer:May 31, 2017
",-1,Fail.
Who sings american woman stay away from me?,"The question is ambiguous as there are multiple versions of the song ""American Woman"" by different artists. If you are referring to the original version by The Guess Who, then the answer is that the lead singer Burton Cummings sings ""American Woman."" If you are referring to the cover version by Lenny Kravitz, then Lenny Kravitz sings ""American Woman.""","Disambiguation 1. Question: What band sings the song American Woman? Answer:The Guess Who
Disambiguation 2. Question: Who sings lead on the song American Woman? Answer:Burton Cummings
",1,Pass.
Who conquered the babylonian empire in 539 bc?,The Babylonian Empire was conquered by the Persian king Cyrus the Great in 539 BC.,"Disambiguation 1. Question: Which empire conquered the babylonian empire in 539 bc? Answer:Achaemenid Empire
Disambiguation 2. Question: Which ruler conquered the babylonian empire in 539 bc? Answer:Cyrus II of Persia
Disambiguation 3. Question: Which army conquered the babylonian empire in 539 bc? Answer:Persian army
",1,Pass.
Who introduced the two-part system (genus and species) that biologists use to name organisms?,"The question is not ambiguous. The two-part system (genus and species) used by biologists to name organisms was introduced by Carl Linnaeus, a Swedish botanist, physician, and zoologist, in the 18th century.","Disambiguation 1. Question: Who popularized the two-part system (genus and species) that biologists use to name organisms? Answer:Linnaeus
Disambiguation 2. Question: Who is considered the founder of the two-part system (genus and species) that biologists use to name organisms? Answer:Joseph Pitton de Tournefort
",-1,Fail.
Who wrote the book of hebrew in bible?,"The question is ambiguous because there is no specific book called ""Hebrew"" in the Bible. It is possible that the question is referring to the Book of Hebrews in the New Testament, which is traditionally attributed to the Apostle Paul, although authorship is debated among scholars. If this is the interpretation of the question, then the answer would be traditionally attributed to the Apostle Paul.","Disambiguation 1. Question: Who is thought to have written the Epistle to the Hebrews in the Bible? Answer:Paul the Apostle
Disambiguation 2. Question: Who do modern scholars believe wrote the Epistle to the Hebrews in the Bible? Answer:unknown
",1,Pass.
When did fast and furious 6 come out?,"The question is ambiguous because it could refer to the release date of the movie ""Fast & Furious 6"" in theaters or its availability on a specific platform. If you are asking about the theatrical release date, ""Fast & Furious 6"" was released on May 24, 2013.","Disambiguation 1. Question: When did fast and furious 6 release in the UK? Answer:May 17, 2013
Disambiguation 2. Question: When did fast and furious 6 come out internationally? Answer:May 24, 2013
Disambiguation 3. Question: When did fast and furious 6 premiere in the UK? Answer:May 7, 2013
",1,Pass.
What bible does the catholic church use at mass?,The Catholic Church typically uses the New American Bible (Revised Edition) for readings during Mass in the United States.,"Disambiguation 1. Question: What bible was used by the Catholic Church at mass in 2016? Answer:New Living Translation Catholic Edition
Disambiguation 2. Question: What bible was used by the Catholic Church at mass in 2011? Answer:New American Bible Revised Edition
Disambiguation 3. Question: What bible was used by the Catholic Church at mass in 2008? Answer:New Community Bible
",-1,Fail.
Who wrote the score for 2001 a space odyssey?,The score for 2001: A Space Odyssey was written by composer Richard Strauss.,"Disambiguation 1. Question: Who wrote the 2001: A Space Odyssey Score that was never used? Answer:Alex North
Disambiguation 2. Question: Who wrote the music that was used in 2001: A Space Odyssey? Answer:Richard Strauss, Johann Strauss, and Aram Khachaturian
",-1,Fail.
When did the united states declare war on germany?,"The United States declared war on Germany on April 6, 1917, during World War I.","Disambiguation 1. Question: When did the united states declare war on germany during WWI? Answer:April 6, 1917
Disambiguation 2. Question: When did the united states declare war on germany during WWII? Answer:December 11, 1941
",1,Pass.
Where did pluvial lakes form during the last ice age?,"The question is ambiguous as it does not specify a specific region or continent where the pluvial lakes formed during the last ice age. Pluvial lakes formed in various locations around the world during the last ice age, including North America, Europe, Asia, and Africa. Some well-known examples include Lake Bonneville in North America and Lake Chad in Africa.","Disambiguation 1. Question: What country did pluvial lakes form in during the last Ice Age? Answer:United States
Disambiguation 2. Question: What region of the United States die pluvial lakes form in during the last ice age? Answer:Southwestern
Disambiguation 3. Question: What states did pluvial lakes form in during the last Ice Age? Answer:Utah and California
",1,Pass.
Who won last year michigan or michigan state?,"The question is ambiguous as it does not specify which sport or event it is referring to. If the question is referring to football, Michigan State won against Michigan last year with a score of 27-24. If the question is referring to basketball, Michigan won against Michigan State last year with a score of 77-68.","Disambiguation 1. Question: Who won in 2017, Michigan or Michigan State? Answer:Michigan State
Disambiguation 2. Question: Who won in 2016, Michigan or Michigan State? Answer:Michigan
Disambiguation 3. Question: Who won in 2015,  Michigan or Michigan State? Answer:Michigan State
",1,Pass.
When was stephen curry drafted to the nba?,"Stephen Curry was drafted to the NBA on June 25, 2009, as the 7th overall pick by the Golden State Warriors.","Disambiguation 1. Question: At what event was Stephen Curry drafted to the NBA? Answer:2009 NBA Draft
Disambiguation 2. Question: On what date was Stephen Curry drafted to the NBA? Answer:June 25, 2009
Disambiguation 3. Question: Out of other draftees that year, in what order was Stephen Curry drafted to the NBA? Answer:seventh overall pick
Disambiguation 4. Question: In what round was Stephen Curry drafted to the NBA? Answer:1
Disambiguation 5. Question: After what year of college was Stephen Curry drafted to the NBA? Answer:junior
",1,Pass.
When does call of duty black ops 3 come out?,"The question is ambiguous because it does not specify which platform the game is being referred to. Call of Duty: Black Ops 3 was released on November 6, 2015, for PlayStation 4, Xbox One, and PC.","Disambiguation 1. Question: When does call of duty: black ops III come out for microsoft windows and playstation 4? Answer:November 6, 2015
Disambiguation 2. Question: When does call of duty: black ops III come out for macos? Answer:April 4 2019
Disambiguation 3. Question: When does the call of duty: black ops II beta release for playstation 4 come out? Answer:August 18, 2015
Disambiguation 4. Question: When does the call of duty: black ops III beta release for xbox one come out? Answer:August 26, 2015
Disambiguation 5. Question: When does the call of duty: black ops III first reveal trailer come out? Answer:April 26, 2015
",1,Pass.
Who sang take good care of my baby in 1961?,"The song ""Take Good Care of My Baby"" was sung by Bobby Vee in 1961.","Disambiguation 1. Question: Who sang lead vocal for take good care of my baby in 1961? Answer:Robert Thomas Velline
Disambiguation 2. Question: Who sang backup for take good care of my baby in 1961? Answer:The Johnny Mann Singers
",-1,Fail.
Who has the fastest 40 yard dash in the nfl combine?,The question is not ambiguous. John Ross currently holds the record for the fastest 40-yard dash time at the NFL Combine with a time of 4.22 seconds.,"Disambiguation 1. Question: Who has the fastest official 40 yard dash at the NFL Combine since electronic timing was implemented? Answer:John Ross
Disambiguation 2. Question: Who was reported to have run the fastest 40 yard dash ever at the 1986 NFL combine? Answer:Bo Jackson
Disambiguation 3. Question: Who was claimed to have the fastest ever 40 yard dash at an NFL combine according to hand timing in 2016? Answer:Jakeem Grant
",-1,Fail.
When do 2018 academy award nominations come out?,"The 2018 Academy Award nominations were announced on January 23, 2018.","Disambiguation 1. Question: On what day did the 2018 academy award nominations come out? Answer:January 23, 2018
Disambiguation 2. Question: At what time did the 2018 academy award nominations come out? Answer:5:22 a.m. PST
",-1,Fail.
Who is singing at the nba all star weekend?,"The question is ambiguous as it does not specify which NBA All-Star weekend event or year is being referred to. If you are asking about the upcoming NBA All-Star weekend in 2022, the performers have not been officially announced yet. Typically, there are various artists who perform at different events during the weekend, including the All-Star Game halftime show.","Disambiguation 1. Question: Who is singing at the nba all star weekend in 2017? Answer:Jon Batiste
Disambiguation 2. Question: Who is singing at the nba all star weekend in 2016? Answer:Ne-Yo
Disambiguation 3. Question: Who is singing at the nba all star weekend in 2015? Answer:Queen Latifah and Tamia
",1,Pass.
Where did the term saved by the bell originate?,"The term ""saved by the bell"" originated in the world of boxing, where a boxer who is in danger of losing a match can be ""saved"" from defeat by the ringing of the bell signaling the end of the round. This gives the boxer a chance to recover and continue the fight.","Disambiguation 1. Question: According to urban myth, where did the term saved by the bell originate? Answer:use of safety coffins in the Victorian era
Disambiguation 2. Question: Where did the term saved by the bell actually originate? Answer:a boxer who is still on their feet but close to being knocked down can be saved from losing by the bell
",1,Pass.
Who played clarice starling in silence of the lambs?,"The question is not ambiguous. The character Clarice Starling in ""The Silence of the Lambs"" was played by actress Jodie Foster.","Disambiguation 1. Question: Who played adult clarice starling in silence of the lambs? Answer:Alicia Christian Foster
Disambiguation 2. Question: Who played young clarice starling in silence of the lambs? Answer:Masha Skorobogatov
",-1,Fail.
First champion of the women's division of the ufc?,The first champion of the women's division of the UFC is Ronda Rousey.,"Disambiguation 1. Question: First featherweight champion of the women's division of the ufc? Answer:Germaine de Randamie
Disambiguation 2. Question: First Bantamweight champion of the women's division of the ufc? Answer:Ronda Rousey
Disambiguation 3. Question: First Flyweight champion of the women's division of the ufc? Answer:Nicco Montaño
Disambiguation 4. Question: First Strawweight champion of the women's division of the ufc? Answer:Carla Esparza
",-1,Fail.
When did construction start on the great wall of china?,The question is clear and unambiguous. Construction of the Great Wall of China began in the 7th century BC during the Warring States period.,"Disambiguation 1. Question: When did construction start on the first versions of the great wall of china? Answer:771–476 bc
Disambiguation 2. Question: When did construction start on most parts of the great wall of china visible today? Answer:1368–1644
",-1,Fail.
Who played freda in dumb and dumber 2?,"The question is ambiguous because there is no character named Freda in the movie ""Dumb and Dumber To"" (Dumb and Dumber 2). Therefore, I cannot provide a specific answer to this question.","Disambiguation 1. Question: Who played Freda in the Second Dumb and Dumber movie? Answer:Julie Costello
Disambiguation 2. Question: Who played Freda in Dumb and Dumber To? Answer:Kathleen Turner
",-1,Fail.
Where does the show the office take place?,"The question is ambiguous as there are two possible interpretations. The show ""The Office"" can refer to either the UK version or the US version. The UK version takes place in Slough, England, while the US version takes place in Scranton, Pennsylvania. Please specify which version you are referring to for a more accurate answer.","Disambiguation 1. Question: Where does the American version of the show the office take place? Answer:Scranton, Pennsylvania
Disambiguation 2. Question: Where does the British version of the show the office take place? Answer:Slough, Berkshire, English
",1,Pass.
When did the carolina panthers become a franchise?,The Carolina Panthers became a franchise in 1993 when they were awarded an NFL expansion team.,"Disambiguation 1. Question: When did the carolina panthers become a franchise and play their first game? Answer:1995
Disambiguation 2. Question: When did the carolina panthers become announced as a franchise? Answer:October 26, 1993
",1,Pass.
What process is used to separate salt from sea water in australian desalination plants?,"The question is clear and specific. The process used to separate salt from sea water in Australian desalination plants is typically through a process called reverse osmosis. In this process, high pressure is applied to push seawater through a semi-permeable membrane, which allows water molecules to pass through while blocking salt and other impurities. This results in the production of fresh water that is suitable for consumption.","Disambiguation 1. Question: What process using a partially permeable membrane is used to separate salt from sea water in australian desalination plants? Answer:reverse osmosis
Disambiguation 2. Question: What process using evaporation is used to separate salt from sea water in australian desalination plants? Answer:vapor-compression desalination
Disambiguation 3. Question: What process using flashing is used to separate salt from sea water in australian desalination plants? Answer:multi-stage flash distillation
",-1,Fail.
When does new season of law and order svu start?,"The question is ambiguous as it does not specify which season of Law and Order: SVU is being referred to. If you are asking about the upcoming season, the new season of Law and Order: SVU typically premieres in the fall, around September or October. If you are referring to a specific season, please provide more details for a more accurate answer.","Disambiguation 1. Question: When does season 19 of law and order svu start airing? Answer:September 27, 2017
Disambiguation 2. Question: When does season 18 of law and order svu start airing? Answer:September 21, 2016
Disambiguation 3. Question: When does season 17 of law and order svu start airing? Answer:September 23, 2015
Disambiguation 4. Question: When does season 19 of law and order svu production start? Answer:July 20, 2017
Disambiguation 5. Question: When does season 17 of law and order svu production start for the season premiere? Answer:late May 2015
Disambiguation 6. Question: When does season 17 of law and order svu filming start for the remainder of the episodes? Answer:August 21, 2015
",1,Pass.
When does hayley find out she's pregnant?,"This question is ambiguous as it does not specify which Hayley is being referred to. If we are talking about a specific Hayley from a book, movie, TV show, or real life, please provide more context so I can give a more accurate answer.","Disambiguation 1. Question: What episode does hayley find out she's pregnant in the originals? Answer:pilot
Disambiguation 2. Question: After she realizes what does hayley find out she's pregnant in home & away? Answer:finds herself in a love triangle
",1,Pass.
Who sang i'm telling you i'm not going?,"The question is ambiguous as it could be referring to the song ""And I Am Telling You I'm Not Going"" from the musical Dreamgirls, which was originally performed by Jennifer Holliday and later popularized by Jennifer Hudson in the film adaptation. Alternatively, it could be asking about a different song with similar lyrics. Please clarify which interpretation you are referring to for a more accurate answer.","Disambiguation 1. Question: Which character in Dreamgirls sang I'm telling you I'm not going? Answer:Effie White
Disambiguation 2. Question: Who sang I'm telling you I'm not going as the original Effie on Broadway in Dreamgirls? Answer:Jennifer Holliday
Disambiguation 3. Question: Who sang the 2006 version of And I am Telling you I'm not going? Answer:Jennifer Hudson
Disambiguation 4. Question: Who sang the 2014 version of And I am telling you I'm not going? Answer:Whitney Houston
Disambiguation 5. Question: Who sang the 1994 version of And I am telling you I'm not going? Answer:Donna Giles
",1,Pass.
What are the two largest countries in europe?,The two largest countries in Europe by land area are Russia and Ukraine.,"Disambiguation 1. Question: What are the two largest countries in Europe by population? Answer:Russia and Germany
Disambiguation 2. Question: What are the two largest countries in Europe by area? Answer:Russia and Ukraine
",1,Pass.
Who developed the first model of the mouse?,"The question is ambiguous as it could refer to either the computer mouse or the animal mouse. If referring to the computer mouse, the first model was developed by Douglas Engelbart in the 1960s. If referring to the animal mouse, it is unclear as mice have been around for millions of years and have evolved over time.","Disambiguation 1. Question: Who developed the first model of the trackball mouse? Answer:Ralph Benjamin
Disambiguation 2. Question: Who developed the first model of a ball mouse? Answer:Bill English
",1,Pass.
Where is lactase found in the digestive system?,"Lactase is an enzyme that breaks down lactose, a sugar found in dairy products. It is primarily found in the small intestine, specifically in the lining of the small intestine's villi.","Disambiguation 1. Question: Where is lactase found in the small intestine of humans? Answer:along the brush border membrane of the differentiated enterocytes lining the villi of the small intestine
Disambiguation 2. Question: Where is lactase found in the digestive system of mammals other than humans? Answer:brush border of the small intestine
Disambiguation 3. Question: In what organ is lactase found in the digestive system? Answer:Small Intestine
",1,Pass.
Number of branches of jammu and kashmir bank?,"Ambiguity: The question is ambiguous because it does not specify whether it is asking about the physical branches or the different divisions or departments within the Jammu and Kashmir Bank.

If you are asking about the physical branches of Jammu and Kashmir Bank, as of my last update, the bank had around 1,000 branches across India.

If you are asking about the different divisions or departments within Jammu and Kashmir Bank, please provide more specific information so I can give you an accurate answer.","Disambiguation 1. Question: Number of branches of jammu and kashmir bank that was incorporated in 1938? Answer:10
Disambiguation 2. Question: Number of branches of Azad jammu and kashmir bank? Answer:65
",1,Pass.
Who is the onion knight in game of thrones?,"The question is not ambiguous. The onion knight in Game of Thrones is Ser Davos Seaworth, a loyal and honorable character known for his loyalty to Stannis Baratheon and later Jon Snow.","Disambiguation 1. Question: Which character is the onion knight in game of thrones? Answer:Davos Shorthand
Disambiguation 2. Question: Which actor is the onion knight in game of thrones? Answer:Liam Cunningham
",-1,Fail.
When did the cartoon tom and jerry first come out?,"The question is ambiguous as it could be referring to the first appearance of the characters Tom and Jerry in any form of media or specifically the first episode of the animated series ""Tom and Jerry."" 

If we are referring to the animated series, ""Tom and Jerry"" first premiered on February 10, 1940.","Disambiguation 1. Question: When did the cartoon tom and jerry first come out as a television show? Answer:1975
Disambiguation 2. Question: When did the cartoon tom and jerry first come out as a television special? Answer:July 17, 1989
Disambiguation 3. Question: When did the cartoon tom and jerry first come out as a feature film? Answer:July 30, 1993
",-1,Fail.
What is the name of the waterfall in zimbabwe?,The name of the waterfall in Zimbabwe is Victoria Falls.,"Disambiguation 1. Question: What is the name of the waterfall in Chimaniman, zimbabwe? Answer:Bridal Veil Falls (Chimanimani)
Disambiguation 2. Question: What is the name of the waterfall in mutasa district, zimbabwe? Answer:Mutarazi Falls
Disambiguation 3. Question: What is the name of the largest waterfall in zimbabwe? Answer:Victoria Falls
",-1,Fail.
In game of thrones who is john snow?,"In the TV series Game of Thrones, Jon Snow is a prominent character who is revealed to be the son of Lyanna Stark and Rhaegar Targaryen, making him a legitimate heir to the Iron Throne. He is raised as the illegitimate son of Eddard Stark, the Warden of the North. Throughout the series, Jon Snow plays a significant role in the battle for the Iron Throne and the fight against the White Walkers.","Disambiguation 1. Question: In game of  Thrones, who plays Jon Snow? Answer:Kit Harington
Disambiguation 2. Question: In Game of Thrones, what is John Snow's significance? Answer:14-year-old illegitimate son of Eddard ""Ned"" Stark and half-brother to Robb, Sansa, Arya, Bran and Rickon.
",1,Pass.
Who sang come on feel the noise first?,"The question is ambiguous as there are two versions of the song ""Come On Feel the Noise."" The first version was performed by the band Slade in 1973, while the more popular version was covered by Quiet Riot in 1983. If you are referring to the original version, then Slade sang ""Come On Feel the Noise"" first. If you are referring to the more well-known version, then Quiet Riot sang it first.","Disambiguation 1. Question: What band sang Cum On Feel the Noize first? Answer:Slade
Disambiguation 2. Question: What singer sang Cum On Feel the Noize first? Answer:Noddy Holder
",1,Pass.
One who is converted from one religion to another?,"The question is ambiguous as it can be interpreted in different ways. If you are asking about the term for someone who converts from one religion to another, they are commonly referred to as a convert or a convert to the new religion. If you are asking about the process or experience of converting from one religion to another, it can be a deeply personal and significant journey for the individual.","Disambiguation 1. Question: Negative term for one who is converted from one religion to another, usually when referenced by a member of the original religion? Answer:apostate
Disambiguation 2. Question: Neutral, general term for one who is converted from one religion to another? Answer:convert
Disambiguation 3. Question: General term for one who is converted from one religion to another because of a relationship, not due to the aspects of the new religion? Answer:secondary convert
Disambiguation 4. Question: When one who is converted from one religion to another shortly before dying? Answer:deathbed conversion
Disambiguation 5. Question: When one who is converted from one religion to another through force and under duress? Answer:forced convert
",1,Pass.
Who is the band in the movie 10 things i hate about you?,"The band in the movie ""10 Things I Hate About You"" is Letters to Cleo.","Disambiguation 1. Question: What band plays at Club Skunk in the movie 10 Things I Hate About You? Answer:Letters to Cleo
Disambiguation 2. Question: What band plays at the prom in the movie 10 Things I Hate About You? Answer:Save Ferris
",-1,Fail.
When did the philadelphia eagles enter the nfl?,"The question is ambiguous because it could be interpreted in two ways: when the Philadelphia Eagles were established as a team or when they officially joined the NFL. The Philadelphia Eagles were established in 1933, but they officially joined the NFL in 1933 as well.","Disambiguation 1. Question: When did the Philadelphia Eagles originally enter the NFL? Answer:1933
Disambiguation 2. Question: When did the Philadelphia Eagles re-enter the NFL, after a year of being combined with the Steelers? Answer:1944
",1,Pass.
Most goals scored by a single player in an nhl game?,"The question is ambiguous as it does not specify whether it is asking for the most goals scored by a single player in a single NHL game or the overall record for most goals scored by a single player in NHL history. 

If the question is referring to the most goals scored by a single player in a single NHL game, the record is held by Joe Malone and Wayne Gretzky, who both scored 7 goals in a single game.

If the question is asking for the overall record for most goals scored by a single player in NHL history, that record is held by Wayne Gretzky with a total of 894 goals scored throughout his career.","Disambiguation 1. Question: What was the most goals scored by a single player in an NHL game? Answer:7
Disambiguation 2. Question: What player scored the most goals in a single NHL game? Answer:Joe Malone
",1,Pass.
When was the last time the giants went to the playoffs?,"The question is ambiguous as it does not specify which sport or team it is referring to. If we are talking about the New York Giants in the NFL, the last time they went to the playoffs was in the 2016 season.","Disambiguation 1. Question: When was the last time the New York Giants football team went to the playoffs? Answer:2016
Disambiguation 2. Question: When was the last time the San Francisco Giants (formerly New York Giants) baseball team went to the playoffs? Answer:2016
",1,Pass.
When did the song say my name come out?,"The question is ambiguous because it could be interpreted in two ways: 1) When was the song ""Say My Name"" released? or 2) When in the song ""Say My Name"" is the phrase ""say my name"" mentioned? 

If you are referring to the release date of the song ""Say My Name"" by Destiny's Child, it was released on November 7, 1999.","Disambiguation 1. Question: When did the song Say My Name by Destiny's Child come out? Answer:November 7, 1999
Disambiguation 2. Question: When did the song Say My Name by Bebe Rexha and J Balvin come out? Answer:October 26, 2018
Disambiguation 3. Question: When did the song Say My Name by Peking Duk come out? Answer:July 10, 2015
Disambiguation 4. Question: When did the song Say My Name by Tove Styrke come out? Answer:April 28, 2017
",-1,Fail.
When was rick and morty season 3 released?,"Rick and Morty season 3 was released on April 1, 2017.","Disambiguation 1. Question: When was rick and morty season 3's first episode released? Answer:April 1, 2017
Disambiguation 2. Question: After the first episode, when was the rest of rick and morty season 3 released? Answer:July 30, 2017-October 1, 2017
Disambiguation 3. Question: Over what time span was rick and morty season 3 released? Answer:April 1 – October 1, 2017
Disambiguation 4. Question: When was rick and morty season 3 released on netflix? Answer:one week after their original airdate
Disambiguation 5. Question: When was rick and morty season 3 released on hulu? Answer:June 23, 2018
",-1,Fail.
Who sings ain't nothing gonna break my stride?,"The song ""Break My Stride"" was originally performed by Matthew Wilder in 1983.","Disambiguation 1. Question: Who sings the original version of ""Break My Stride""? Answer:Matthew Wilder
Disambiguation 2. Question: Who sings the 1996 official cover of ""Break My Stride""? Answer:Unique II
Disambiguation 3. Question: Who sings the 2004 official cover of ""Break My Stride""? Answer:Blue Lagoon
",1,Pass.
The involuntary movement of the bolus through the digestive system is known as?,The involuntary movement of the bolus through the digestive system is known as peristalsis.,"Disambiguation 1. Question: The involuntary movement of the bolus through the oropharynx in the digestive system is known as? Answer:the pharyngeal phase
Disambiguation 2. Question: The involuntary movement of the bolus through the esophagus in the digestive system is known as? Answer:Esophageal peristalsis
",-1,Fail.
When was 1000 rs note introduced in india?,"The question is ambiguous because it does not specify which currency the 1000 rs note refers to. If you are referring to the Indian Rupee (INR), the 1000 rupee note was reintroduced in November 2000.","Disambiguation 1. Question: When was 1000 rs note first introduced in india? Answer:1938
Disambiguation 2. Question: When was 1000 rs note first reintroduced in india? Answer:1954
Disambiguation 3. Question: When was 1000 rs note last  reintroduced in india? Answer:November 2000
",1,Pass.
Where does the grand union canal start and end?,The question is ambiguous as there are multiple branches of the Grand Union Canal in the UK. The main line of the Grand Union Canal starts in London at Brentford on the River Thames and ends in Birmingham at Gas Street Basin.,"Disambiguation 1. Question: Where does the main part of the Grand Union Canal start and end? Answer:Starts in London, ends in Birmingham
Disambiguation 2. Question: Where are the start and end points of the arms of the grand union canal? Answer:Leicester,  Slough, Aylesbury, Wendover, Northampton
",1,Pass.
What was the capital city of the aztec empire?,"The capital city of the Aztec Empire was Tenochtitlan, which is present-day Mexico City.","Disambiguation 1. Question: What were the capital cities of the aztec empire initially? Answer:Tlacopan
Disambiguation 2. Question: What was the most important capital city of the aztec empire? Answer:Tenochtitlan
",-1,Fail.
How does the black panther get his power?,"The question is ambiguous as it could be referring to the Marvel superhero Black Panther or the actual animal, the black panther. If we are referring to the Marvel superhero Black Panther, his powers come from consuming the heart-shaped herb, which grants him enhanced strength, agility, and senses. If we are referring to the actual animal, the black panther, they do not possess any supernatural powers but rely on their stealth, camouflage, and hunting abilities to survive in the wild.","Disambiguation 1. Question: How does the black panther get his personal power in the comics? Answer:eating the heart-shaped herb
Disambiguation 2. Question: How does the black panther get his external power in the comics? Answer:access to wealth and advanced Wakandan technology
Disambiguation 3. Question: How does the black panther get his personal power in the 2017 film? Answer:ingesting the heart-shaped herb
",1,Pass.
Who wrote we're going to be friends?,"The song ""We're Going to be Friends"" was written by Jack White.","Disambiguation 1. Question: Who wrote the song We're going to be friends? Answer:Jack White
Disambiguation 2. Question: Who wrote the book We're going to be friends? Answer:Jack White
",-1,Fail.
Who were the presidents that were assassinated while in office?,"The presidents who were assassinated while in office in the United States were Abraham Lincoln, James A. Garfield, William McKinley, and John F. Kennedy.","Disambiguation 1. Question: Who were the four presidents that were assassinated while in office? Answer:John F. Kennedy
Disambiguation 2. Question: Who was the first president that was assassinated while in office? Answer:Lincoln
Disambiguation 3. Question: Who was the most recent president that was assassinated while in office? Answer:John F. Kennedy
",-1,Fail.
Who invented the first car to run on gasoline?,"The question is ambiguous because there were several inventors who contributed to the development of the first car to run on gasoline. However, if we are referring to the first practical automobile powered by an internal combustion engine running on gasoline, then credit is often given to Karl Benz, who patented his Motorwagen in 1886.","Disambiguation 1. Question: Who actually invented the first car to run on gasoline? Answer:Siegfried Marcus
Disambiguation 2. Question: Who was often incorrectly said to have invented the first car to run on gasoline? Answer:Karl Benz
",1,Pass.
Where is the black hole located in our galaxy?,"The question is ambiguous because our galaxy, the Milky Way, contains multiple black holes. One of the most well-known black holes in our galaxy is located at the center of the Milky Way, known as Sagittarius A*. This supermassive black hole is located approximately 26,000 light-years away from Earth.","Disambiguation 1. Question: In what region is the black hole located in our galaxy? Answer:The center
Disambiguation 2. Question: In what specific location is the black hole located in our galaxy? Answer:Sagittarius A
",1,Pass.
Who's got the most followers on twitter?,"As of my last update, the individual with the most followers on Twitter is currently former U.S. President Barack Obama with over 129 million followers.","Disambiguation 1. Question: Which account's got the most followers on twitter? Answer:@BarackObama
Disambiguation 2. Question: Which person's got the most followers on twitter? Answer:Barack Hussein Obama II
",1,Pass.
What does the c mean in the nfl?,"The question is ambiguous as ""c"" could refer to multiple things in the context of the NFL. It could stand for ""captain,"" ""center,"" or ""cornerback,"" among other possibilities. Please provide more context or specify which interpretation you are referring to in order to give a more accurate answer.","Disambiguation 1. Question: When there is a C on a uniform in the NFL, what does it mean? Answer:Captain
Disambiguation 2. Question: When someone's position is designated as C in the NFL, what does that mean? Answer:Center
",1,Pass.
The fall of the first republic of nigeria took place on?,"The question is ambiguous as it does not specify which first republic of Nigeria is being referred to. If we are referring to the first republic that existed from 1963 to 1966, then the fall took place on January 15, 1966, when a group of army officers carried out a coup d'état.","Disambiguation 1. Question: The fall of the first republic of nigeria due to a coup d'état took place on? Answer:15 January 1966
Disambiguation 2. Question: The fall of the first republic of nigeria due to Major-General Johnson Aguiyi-Ironsi taking control took place on? Answer:January 16, 1966
",1,Pass.
Who owns the biltmore estate in north carolina?,"The Biltmore Estate in North Carolina is owned by The Biltmore Company, which is a privately held company owned by the descendants of George Washington Vanderbilt II.","Disambiguation 1. Question: Who originally owned Biltmore Estate in North Carolina? Answer:George Washington Vanderbilt II
Disambiguation 2. Question: Who currently owns the Biltmore Estate in North Carolina? Answer:Dini Pickering and Bill Cecil
",1,Pass.
When do most schools go back after summer?,"The question is ambiguous as it does not specify a particular region or country. In the United States, most schools typically go back after summer break in late August or early September. However, in other countries, the start date for the new school year may vary.","Disambiguation 1. Question: When do most schools go back after summer in the Northern Hemisphere? Answer:August or September
Disambiguation 2. Question: When do most schools go back after summer in the Southern Hemisphere? Answer:January or February
Disambiguation 3. Question: In the United States during the 20th century, when do most schools go back after summer? Answer:shortly after Labor Day
Disambiguation 4. Question: In the United States during the 21st century, when do most schools go back after summer? Answer:earlier in August or even late July
",1,Pass.
