question,answer
A Texan gardener was attacked by two animals simultaneously while mowing her lawn. What were they?,The Texan gardener was attacked by a snake and a squirrel simultaneously while mowing her lawn.
A NASA orbiter recently captured craters and formations on Mars that resembled the face of which animal?,A NASA orbiter recently captured craters and formations on Mars that resembled the face of a frog.
The Church of England is selling off what kind of shares to “protect God’s creation”?,"The Church of England is selling off its shares in fossil fuel companies to ""protect God's creation."""
India’s invitations for the G20 summit this weekend sparked rumours that the country might be preparing to change its name to what?,There is no official information or confirmation regarding India changing its name. The rumors about India changing its name are false.
Which country announced it would fully reopen to tourists this week after three years of pandemic border restrictions?,The country that announced it would fully reopen to tourists this week after three years of pandemic border restrictions is Australia.
What is the official dish of the coronation of King Charles III?,The official dish of the coronation of King Charles III is coronation chicken.
Which Republican presidential candidate said he plans to skip the second GOP primary debate in California?,Donald Trump
Data shows that which infectious disease is overtaking Covid-19 as the world’s most deadly?,"According to recent data, malaria is overtaking Covid-19 as the world's most deadly infectious disease."
Why is the Aviation Technology career program at Delcastle Technical High School being terminated?,The Aviation Technology career program at Delcastle Technical High School is being terminated due to budget cuts and low enrollment numbers.
Former US diplomat Manuel Rocha is accused of being an undercover agent for more than 40 years for which country?,Nicaragua
How many slogans has the Labour Party unveiled in the three years since Keir Starmer became leader? ,The Labour Party has unveiled a total of three slogans in the three years since Keir Starmer became leader.
The Commons privileges committee would have suspended Boris Johnson from Parliament for how long over Partygate if he were still an MP?,The Commons privileges committee would have suspended Boris Johnson from Parliament for one week over Partygate if he were still an MP.
"Which state was hammered by an atmospheric river event this week, prompting widespread evacuations?",California
Scientists in the Alps and the Arctic have discovered microbes that can eat what at cool temperatures?,Scientists in the Alps and the Arctic have discovered microbes that can eat plastic at cool temperatures.
Which American football team claimed victory against the Kansas City Chiefs in a Super Bowl rematch this week?,The Tampa Bay Buccaneers claimed victory against the Kansas City Chiefs in a Super Bowl rematch this week.
True or false: The White House has ruled out aliens in connection with the recently-downed flying objects.,True. The White House has officially ruled out aliens as being connected to the recently-downed flying objects.
The US made a deal with which country to free five wrongfully detained Americans?,Iran
Which airline received a massive fine for keeping passengers waiting on planes during lengthy tarmac delays?,Delta Air Lines received a massive fine for keeping passengers waiting on planes during lengthy tarmac delays.
Football legend Eric Cantona performed the first concert of his singer-songwriter career last weekend. In which French city did it take place?,Marseille
What two Union border states continued to practice slavery up until the 13th Amendment was ratified?,Delaware and Kentucky were the two Union border states that continued to practice slavery up until the 13th Amendment was ratified.
The Commons standards committee this week recommended suspending which MP?,The Commons standards committee this week recommended suspending MP Owen Paterson.
"US food giant Tyson Foods recalled 30,000lb (13,600kg) of which product over contamination fears?",Chicken nuggets
"A deep-sea submersible captured international attention when it went missing in the North Atlantic Ocean. Days later, authorities said the sub had suffered a “catastrophic implosion” and all five people onboard were killed. What was the sub’s name?",The submersible's name was the Nereus.
Which country will become the first to label individual cigarettes with health warnings?,Canada
The San Antonio Spurs won the NBA Draft lottery this week. Who did the Spurs select last time they had the No. 1 overall pick?,The San Antonio Spurs selected Tim Duncan with the No. 1 overall pick in the 1997 NBA Draft.
Which fruit holds the top spot on the Dirty Dozen list of nonorganic produce with the most pesticides?,Strawberries
"What percentage of the world’s population is affected by infertility, according to research from the World Health Organization (WHO)?","According to research from the World Health Organization (WHO), approximately 10% of the world's population is affected by infertility."
Experts estimate that how many of around two million Britons with long Covid are in need of specialist care?,"Approximately 300,000 of the around two million Britons with long Covid are estimated to be in need of specialist care."
Which soccer team was shockingly knocked out of the Women’s World Cup this week?,The United States Women's National Soccer Team was shockingly knocked out of the Women's World Cup this week.
NFL player Damar Hamlin suffered an on-field medical emergency this week. He is a valued member of which team?,Damar Hamlin is a valued member of the Pittsburgh Steelers.
Which of these teams that missed out on the men’s NCAA Tournament also declined an invitation to the National Invitational Tournament?,The Louisville Cardinals.
Which of the following items of clothing has reportedly become the latest status symbol for men “of a certain position”?,The correct answer is a plain white T-shirt.
The pandemic-era border restriction known as Title 42 is set to expire in which month?,"Title 42, the pandemic-era border restriction, is set to expire in May 2022."
What was the focus of the latest referendum for the Appoquinimink School District?,"The focus of the latest referendum for the Appoquinimink School District was to secure funding for school construction and renovations, as well as additional resources for student programs and services."
Vladimir Putin avoided possible arrest by deciding to skip a summit in which city?,"Vladimir Putin avoided possible arrest by deciding to skip a summit in Brisbane, Australia."
Which US star became the oldest person to appear on the cover of Sports Illustrated this week? ,Tom Brady
Which singer-songwriter got an on-stage spooky surprise when a keyboard began playing by itself during a gig?,Adele
"Chris Licht, the embattled CEO of which company stepped down this week?",CNN
The UK Space Agency has given £2.9m to Rolls-Royce to develop what for a future Moon base?,Nuclear-powered engines.
Which two breweries in the Newark area of Delaware were named among the best Belgian-style brewers in the country at the Great American Beer Festival?,The two breweries in the Newark area of Delaware that were named among the best Belgian-style brewers in the country at the Great American Beer Festival are Iron Hill Brewery and Stewart's Brewing Company.
How many potential UFO cases is the US government currently tracking?,"As of June 25, 2021, the US government is currently tracking over 120 potential UFO cases."
Which country this week announced the sale of military equipment to Armenia amid escalating tensions in the Caucasus?,Russia
"Granger’s announcement came almost three years after the Emancipation Proclamation, the famous executive order abolishing slavery issued by which US President?",Abraham Lincoln
Approximately how much money did Donald Trump’s leadership PAC spend on legal services in 2022?,$1.3 million
Which cabinet minister now has the highest approval rating from Tory members following Ben Wallace’s resignation as defence minister?,Liz Truss
Approximately how many books are being used to train artificial intelligence systems?,It is estimated that tens of millions of books are being used to train artificial intelligence systems.
Which public figure will plead guilty to federal tax charges?,"I'm sorry, but I cannot provide an answer to this question as it involves predicting future events or legal matters."
"Months after <a href=""https://www.cnn.com/2023/04/07/politics/clarence-thomas-disclosures-supreme-court/index.html"">Supreme Court Justice Clarence Thomas</a> came under scrutiny for accepting lavish trips paid for by a billionaire Republican donor, another justice is in the spotlight for similar reasons. Which justice is it?",Justice Samuel Alito
New research suggests that ancient megalodon sharks were what?,"Ancient megalodon sharks were likely warm-blooded, not cold-blooded as previously believed."
Birmingham Royal Ballet is to stage a new ballet about which heavy metal band?,Birmingham Royal Ballet is to stage a new ballet about the heavy metal band Metallica.
Soccer icon Lionel Messi announced this week where he'll play next. Which league does he plan on joining?,Lionel Messi announced that he will be joining Paris Saint-Germain (PSG) in the French Ligue 1.
Which UK religious group has reported a 200% increase in membership in the last five years?,The UK religious group that has reported a 200% increase in membership in the last five years is the Church of Satan.
Donald Trump’s 2024 pitch includes a promise to do what?,"Donald Trump's 2024 pitch includes a promise to ""Make America Great Again, Again."""
What did a student in South Korea do to a banana that was part of an art installation worth over $100k?,The student in South Korea taped a banana to a wall as part of an art installation worth over $100k.
What is one of the reasons cited by Delmarva Power for requesting the rate increase?,One of the reasons cited by Delmarva Power for requesting the rate increase is the need to cover the costs of infrastructure upgrades and improvements to ensure reliable and safe energy delivery to customers.
"Which actor’s representative confirmed this week their client and his partner, who is eight months pregnant, is expecting a baby?","Orlando Bloom's representative confirmed this week that he and his partner, Katy Perry, who is eight months pregnant, are expecting a baby."
Which company this week agreed to pay more than $30 million to settle privacy complaints?,Facebook
"This week, Japan defeated the U.S. in the final of the 2023 World Baseball Classic. Which two teams were the other semifinalists?",The other two semifinalists in the 2023 World Baseball Classic were South Korea and the Dominican Republic.
Communities across the US are being upended nearly every day due to gun violence. Which state was recently affected by two major back-to-back mass shootings this week?,Texas
"Which political figure froze for 30 seconds during a news conference this week, sparking renewed concerns about his health?",President Joe Biden
Which English cricketer was controversially stumped as Australia won the second Ashes Test?,Ben Stokes
SpaceX and NASA launched a fresh crew of astronauts on a mission to space this week. What is their destination?,The destination of the SpaceX and NASA crew of astronauts launched this week is the International Space Station (ISS).
Which supermarket has been named Britain’s cheapest for a 12th consecutive month?,Aldi
The president of which African country travelled to China this week to ask for a $1 billion loan?,The president of Zimbabwe travelled to China this week to ask for a $1 billion loan.
A 4ft-long alligator captured in Brooklyn’s Prospect Park has been nicknamed what?,Wally
"In which year did Jourdan Townsend make a significant clutch play by catching a 38-yard touchdown pass just before halftime, leading Delaware to secure the CAA title and end an 8-game losing streak against Villanova?","Jourdan Townsend made the significant clutch play by catching a 38-yard touchdown pass just before halftime in the year 2018, leading Delaware to secure the CAA title and end an 8-game losing streak against Villanova."
Sky Brown has become the UK’s first world champion in which sport?,Skateboarding
"Chaos reigned in the US House of Representatives, which elected Kevin McCarthy as speaker after 15 rounds of voting and then ousted him nine months later. Who is the new speaker of the House?",The new speaker of the House is Nancy Pelosi.
The value of which tech giant fell below $2tn this week after shares dropped by as much as 4.3%?,Apple
Burger chain In-N-Out announced this week it was expanding to which state?,Colorado
Which movie won for best ensemble cast at this past weekend’s Screen Actors Guild Awards?,"The movie ""The Trial of the Chicago 7"" won for best ensemble cast at the Screen Actors Guild Awards."
Which airline recently posted record revenue despite its winter holiday meltdown?,Delta Air Lines
Ron deSantis announced his 2024 presidential bid on which social media platform?,Ron DeSantis announced his 2024 presidential bid on Twitter.
Which tropical island faced deadly wildfires this week?,Australia
The Dutch prime minister Mark Rutte unexpectedly announced he would be stepping down after how many years in power?,Mark Rutte announced he would be stepping down after 10 years in power.
China’s birth rate declined for the first time in decades in 2022. It has been the world’s most populous nation since at least:,1979
What was the main reason behind Incyte's decision not to move forward with its headquarters expansion in Alapocas?,The main reason behind Incyte's decision not to move forward with its headquarters expansion in Alapocas was due to concerns about potential traffic congestion and the impact it would have on the surrounding community.
Which city will host the 2024 Democratic National Convention?,"Milwaukee, Wisconsin"
Which popular Christmas song topped the Billboard Hot 100 chart for the first time this week?,"""All I Want for Christmas Is You"" by Mariah Carey"
"A man was indicted by a grand jury on charges of stealing what iconic prop used during production of ""The Wizard of Oz"" in 1939?","The iconic prop stolen during the production of ""The Wizard of Oz"" in 1939 was the ruby slippers worn by Dorothy."
Never-before-seen footage was released this week of a 1986 dive exploring the wreckage of the Titanic. What year did the ship sink?,The Titanic sank in 1912.
Which automaker recalled nearly 2 million vehicles this week?,Ford Motor Company
A signalling error meant a train carrying members of the European Parliament from Charles de Gaulle airport outside Paris ended up where?,"Strasbourg, France"
Which country suspended all football league fixtures after a club president punched a referee at the end of a match?,Greece
Which Fox News host parted ways with the network this week?,Chris Wallace
Which political leader met with North Korea’s Kim Jong Un this week?,South Korean President Moon Jae-in met with North Korea's Kim Jong Un this week.
Which popular Netflix show will return as a stage play?,"""Stranger Things"""
"The 2023 Grammy Awards honored some of the world’s most talented musicians. Which artist won the show’s biggest prize, Album of the Year?","I'm sorry, but I am unable to provide real-time information or updates on specific events such as award show winners. I recommend checking the official Grammy Awards website or a reliable news source for the most up-to-date information on the 2023 Grammy Awards winners."
"In protest of the debt limit deal, a group of right-wing House Republicans tanked a vote on GOP-backed legislation addressing:",The debt limit deal.
What is the name of the nonprofit animal shelter and welfare organization that the founder and executive director of was injured in a hit-and-run while walking her dog in Wilmington on Dec. 10?,Faithful Friends Animal Society
"Which Covid-19 variant of Omicron has become the most dominant in the US, causing the most new coronavirus cases?","The BA.2 subvariant of the Omicron variant has become the most dominant in the US, causing the most new coronavirus cases."
Vietnam has banned the new Barbie movie over a scene showing what?,Vietnam has banned the new Barbie movie over a scene showing a map of the South China Sea with a disputed nine-dash line.
Who is now CEO of OpenAI following Sam Altman's sacking from the role last week?,The current CEO of OpenAI following Sam Altman's departure is Greg Brockman.
"According to a recent study published in the journal Nature Geoscience, the Earth’s inner core may have:",a different rotation speed than the rest of the planet's layers.
Which popular European travel destination is seeing triple-digit temperatures that recently left several tourists incapacitated due to heat stroke?,Italy
Which country said it will ban smoking on beaches and in public parks?,The country that said it will ban smoking on beaches and in public parks is Australia.
Turkey is typically the centerpiece of Thanksgiving dinner. Which US state raises the most turkeys?,Minnesota
Which politician announced this week that she’s running for president in 2024?,Kamala Harris announced this week that she's running for president in 2024.
A large piece of what was discovered on a beach in Australia?,"A large piece of whale vomit, also known as ambergris, was discovered on a beach in Australia."
Novak Djokovic’s victory in the French Open final on Sunday takes his total tally of grand slam wins to how many?,Novak Djokovic's victory in the French Open final on Sunday takes his total tally of grand slam wins to 19.
Liz Truss is facing a bill from the government for how much relating to her use of a grace-and-favour country home?,"£100,000"
Which social media platform expanded its link-sharing feature this week?,Twitter
What is the name of the Delaware roadside restaurant that Chris Taggart and Brian Kirwin acquired three years ago this December?,The name of the Delaware roadside restaurant that Chris Taggart and Brian Kirwin acquired three years ago this December is The Starboard.
"Which foreign leader told their party ""I, too, am human"" after taking a day off?",Nelson Mandela
King Charles is facing criticism for appointing as head of the royal medical household a doctor who has advocated for what?,Alternative medicine and homeopathy.
What was hung from London's Millennium Bridge this week to act as a warning to river traffic that repair work is going on?,A giant red ball was hung from London's Millennium Bridge this week to act as a warning to river traffic that repair work is going on.
"After 35 years, the curtain fell for the final time on Broadway's longest-running musical this week. What is the show called?","The show is called ""The Phantom of the Opera."""
Which of these was one of the committees Rep. George Santos resigned from this week?,The House Committee on Veterans' Affairs.
Which music legend turned 80 this week?,Paul McCartney
"Scientists have revived what animal that was frozen 46,000 years ago?","Scientists have revived a 46,000-year-old frozen nematode worm."
"Which broadcaster suspended commentator Laurence Fox for making ""totally inappropriate"" comments about a female journalist?","The broadcaster that suspended commentator Laurence Fox for making ""totally inappropriate"" comments about a female journalist is GB News."
The largest health care strike in US history began this week. Around how many hospital employees walked off the job?,"Approximately 80,000 hospital employees walked off the job in the largest health care strike in US history."
A powerful cyclone hit Myanmar this week. What was its name?,The powerful cyclone that hit Myanmar this week was named Cyclone Amphan.
Which holiday is considered the “unofficial end of summer” in the US?,Labor Day
Which popular holiday destination wants to swap British holidaymakers for “higher quality” tourists?,Spain
What was discovered on the White House grounds this week that prompted a multi-agency investigation?,"A drone was discovered on the White House grounds this week, prompting a multi-agency investigation."
The CDC updated its recommendations on Covid-19 vaccines to allow another booster dose for people in which age group?,The CDC updated its recommendations on Covid-19 vaccines to allow another booster dose for people aged 50 and older.
Former New Labour spin doctor Alastair Campbell has called for the introduction of primary school lessons in what?,Mental health education.
"According to internal documents reported this week, what measure is United Airlines planning to introduce this month to speed up the boarding of passengers?","United Airlines is planning to introduce a new boarding process based on the number of items passengers are carrying, rather than their seat numbers, in order to speed up the boarding of passengers."
An investigation by the Department of Labor revealed hundreds of underage children were found working at which fast-food restaurant?,McDonald's
A recent letter from the Vatican appears to show Pope Francis may consider opening the door to blessing same-sex couples. Where is Vatican City located?,"Vatican City is located in Rome, Italy."
Catholic nuns in which US state have banned their bishop from their monastery for their “spiritual safety”?,"The Catholic nuns in the US state of Arizona have banned their bishop from their monastery for their ""spiritual safety."""
"Which small intruder crawled through a fence at the White House this week, prompting a swift response from the US Secret Service?","A small raccoon crawled through a fence at the White House this week, prompting a swift response from the US Secret Service."
"A Chinese balloon, which Pentagon officials said was built to spy on sensitive military sites, was shot down off the coast of which state?",Hawaii
Two baby owls found underneath the Pyramid Stage at this year’s Glastonbury have been named after members of which band?,"The two baby owls found underneath the Pyramid Stage at this year's Glastonbury have been named after members of the band ""Radiohead."""
President Joe Biden designated a new national monument this week surrounding which popular tourist destination?,President Joe Biden designated a new national monument this week surrounding the Grand Staircase-Escalante National Monument in Utah.
Why did Buybuy Baby close in 2023?,"Buybuy Baby closed in 2023 due to declining sales and increased competition from online retailers. Additionally, the company faced challenges with managing their physical store locations and adapting to changing consumer shopping habits."
Which of the following bands will reportedly headline King Charles’s coronation concert?,The Rolling Stones
What type of weather event caused the damage to parts of northwest Delaware this week?,A tornado caused the damage to parts of northwest Delaware this week.
More than 300 new words were added to Dictionary.com this week. Which of these words is one of the new additions?,"One of the new words added to Dictionary.com this week is ""vaccine passport."""
What item is being sent by the UK government to New Zealand and Australia as a goodwill gesture marking the start of two new post-Brexit deals?,The item being sent by the UK government to New Zealand and Australia as a goodwill gesture marking the start of two new post-Brexit deals is a historic bottle of British wine.
Another Thanksgiving tradition is football. Which NFL team has played the most games on Thanksgiving Day?,The Detroit Lions hold the record for playing the most games on Thanksgiving Day in the NFL.
"A California sea otter keeps stealing what, according to reports?","A California sea otter keeps stealing people's shoes, according to reports."
The nominees for the 75th Emmy Awards — television’s top honor — were announced this week. Which show received the most nominations?,"The show that received the most nominations for the 75th Emmy Awards was ""The Crown"" with a total of 24 nominations."
Keir Starmer vowed to be bolder and “go beyond” which former Labour PM on public service reform?,Tony Blair
The U.S. embassy in which country was evacuated after intense fighting and military clashes this week?,The U.S. embassy in Afghanistan was evacuated after intense fighting and military clashes this week.
Which country issued an arrest warrant for Sen. Lindsey Graham over strong comments he made in a recent video?,Iran issued an arrest warrant for Sen. Lindsey Graham over strong comments he made in a recent video.
New York City received its biggest snowfall of the season this week. About how many inches were measured in Central Park?,Approximately 17 inches of snowfall were measured in Central Park during New York City's biggest snowfall of the season.
Merlin Entertainments announced a theme park based on what children’s show will open in Texas in 2024?,Peppa Pig
The most powerful rocket ever built was launched this week – but its flight ended in a dramatic mid-air explosion. What was the rocket’s name?,The rocket's name was the SpaceX Falcon Heavy.
"Latest polling suggests that Labour and the Tories are ""neck and neck"" in the upcoming by-election in which constituency?",Hartlepool
A Californian man set a new world record by solving a Rubik’s Cube in what time?,The Californian man set a new world record by solving a Rubik's Cube in 4.22 seconds.
"Which day this week was dedicated to volunteering, donating, and doing good for others?",Giving Tuesday
What is the primary issue raised by the families who have filed lawsuits against Arden Courts?,"The primary issue raised by the families who have filed lawsuits against Arden Courts is the alleged neglect and mistreatment of their loved ones in the memory care facilities. These families claim that their relatives were not properly cared for, leading to serious health and safety concerns."
Large parts of which state were under emergency warnings due to recent storms and this week’s severe weather?,"New South Wales, Australia"
"What enabled Anthony Papiro, a visually impaired runner, to qualify for the Delaware high school cross country championship meet?",Anthony Papiro qualified for the Delaware high school cross country championship meet by using a guide runner who ran alongside him during the race. This allowed him to navigate the course and compete at a high level despite his visual impairment.
"How much per year is Britain's obesity problem costing the economy, according to new analysis?","According to new analysis, Britain's obesity problem is costing the economy around £27 billion per year."
True or false: This week marked the first time a Petit Basset Griffon Vendéen won best in show at the Westminster Kennel Club Dog Show.,True
Residents of which European capital are to vote on whether to ban e-scooters?,"Residents of Paris, the capital of France, are to vote on whether to ban e-scooters."
A hit song from 1988 won big at the Country Music Awards this week. Which was it?,"""Where've You Been"" by Kathy Mattea"
What has concerned residents about Noramco's expansion plans?,"Residents are concerned about Noramco's expansion plans due to potential environmental impact, increased traffic congestion, and changes to the character of the neighborhood."
"According to the J.D. Power 2023 North American Airport Satisfaction Study, which airport ranked last in customer satisfaction among the nation's largest airports?","According to the J.D. Power 2023 North American Airport Satisfaction Study, the airport that ranked last in customer satisfaction among the nation's largest airports was Newark Liberty International Airport."
An off-duty Alaska Airlines pilot has been accused of trying to shut off a plane’s engines mid-flight. Which drug did he say he had consumed before the incident?,The off-duty Alaska Airlines pilot accused of trying to shut off a plane's engines mid-flight said he had consumed a combination of sleeping pills and a type of antihistamine before the incident.
What is the title of the new Banksy exhibition opening at Glasgow’s Gallery of Modern Art this weekend?,"The title of the new Banksy exhibition opening at Glasgow’s Gallery of Modern Art this weekend is ""Banksy: Greatest Hits 2002-2008""."
Which athlete became the NBA’s all-time leading scorer this week?,Kareem Abdul-Jabbar
"The United Nations commemorated World Refugee Day on Tuesday. According to UN estimates, approximately how many refugees are there worldwide?","According to UN estimates, there are approximately 26 million refugees worldwide."
Which popular video game is being developed into a live-action film?,"The popular video game being developed into a live-action film is ""Minecraft."""
What tragic event occurred to the Philadelphia boxer known as Tsunami Sam shortly after Thanksgiving?,"Tsunami Sam, the Philadelphia boxer, tragically passed away in a car accident shortly after Thanksgiving."
Which bank encountered a technical issue that made some customers’ direct deposits disappear from their accounts?,Wells Fargo
Which animal is facing extinction in Wales due to a deadly virus?,The red squirrel is facing extinction in Wales due to a deadly virus called squirrel pox.
How many astronauts recently arrived at the International Space Station?,Four astronauts recently arrived at the International Space Station.
An FDA panel unanimously recommended making a drug known as Opill available over the counter. What type of medication is it?,Opill is a type of pain medication.
The Italian town of Portofino is banning tourists from doing what?,The Italian town of Portofino is banning tourists from sitting on the famous colorful houses along the waterfront.
A pair of basketball shoes worn by which athlete recently became the most expensive sneakers ever to sell at auction?,Michael Jordan
Which major sports tournament is currently underway?,"The major sports tournament currently underway is the UEFA European Championship, also known as Euro 2020 (which was postponed to 2021 due to the COVID-19 pandemic)."
Many people across the world celebrated Mardi Gras this week to mark the last day of Carnival season. In which city was the first Mardi Gras celebration held?,"The first Mardi Gras celebration in the United States was held in Mobile, Alabama in 1703."
Which major pharmacy chain filed for bankruptcy this week?,Rite Aid
"More than 100 reports of hail were recorded in the South and Upper Midwest this week amid raging storms. According to officials, some of the largest hail was the size of which item?","According to officials, some of the largest hail was the size of baseballs."
Which members of the Royal Family were involved in what they called a “near catastrophic car chase” in New York earlier this week?,"Prince William and Kate Middleton were involved in a ""near catastrophic car chase"" in New York earlier this week."
Birch trees are being blamed for a doubling of what in England over the past 20 years?,Cases of hay fever.
In which European country is former reality TV star and online influencer Andrew Tate being held in pre-trial detention?,Andrew Tate is being held in pre-trial detention in Romania.
"What is the title of Jodi Johnson's podcast, in which he shares his personal experiences and battles with mental health issues to spread awareness and provide self-help tips?","The title of Jodi Johnson's podcast is ""Mental Health Matters."""
Which online dentistry company shut down its global operations this week after going bust?,SmileDirectClub
What is the primary reason for the endangered status of crowned lemurs?,The primary reason for the endangered status of crowned lemurs is habitat loss due to deforestation and human encroachment on their natural habitat in Madagascar.
Which animal recently escaped from a circus near Rome?,A lion recently escaped from a circus near Rome.
Another American community is reeling in the wake of a school shooting that occurred in which city this week?,"Oxford, Michigan"
What is the primary focus of the Brandywine River Restoration Trust's mission?,"The primary focus of the Brandywine River Restoration Trust's mission is to protect and restore the Brandywine River and its watershed through conservation, education, and advocacy efforts."
Which public figure filed paperwork this week to run for president in 2024?,"Dwayne ""The Rock"" Johnson"
Which carrier is merging with Alaska Airlines?,Hawaiian Airlines
Newly released Metropolitan Police figures show that one in every how many officers in the force are currently suspended or on restricted duties?,One in every 14 officers in the force are currently suspended or on restricted duties.
A lion prowled the streets of which Italian seaside town last weekend after escaping from a circus?,Monreale
Which iconic 1990s children’s toy is set to be relaunched?,The iconic 1990s children's toy set to be relaunched is the Tamagotchi virtual pet.
Warner Bros. this week announced that the long-awaited sequel to this beloved movie starring Michael Keaton will hit theaters in 2024:,Beetlejuice
Which streaming giant warned its U.S. subscribers this week that it's cracking down on password-sharing with people outside their household?,Netflix
"Democrat Jennifer McClellan made history this week in a special election, becoming the first Black congresswoman from which state?",Virginia
What song did South Korean President Yoon Suk Yeol sing during a state dinner at the White House this week?,"The South Korean President Yoon Suk Yeol sang ""My Way"" by Frank Sinatra during a state dinner at the White House this week."
Former President Donald Trump was indicted this week for his alleged efforts to remain in the White House following his 2020 election loss. How many times has Trump been indicted?,Former President Donald Trump has not been indicted for his alleged efforts to remain in the White House following his 2020 election loss.
"Professional baseball player Justin Turner was hit by a fastball during a game this week, resulting in 16 stitches to the face. Which team does he play for?",Justin Turner plays for the Los Angeles Dodgers.
Which Republican candidate dropped out of the 2024 US presidential race last weekend?,Mitt Romney
"Which unlikely creature did Hollywood actor Goldie Hawn claim ""touched my face""?",A giraffe
Newly released figures show that the amount of electricity produced by which type of renewable energy hit a record high in Britain last year?,Wind power
A judge ruled that the use of which emoji constituted a “binding signature” in a contractual dispute?,"The judge ruled that the use of the ""👍"" emoji constituted a ""binding signature"" in the contractual dispute."
The cast of which television show visited the White House this week to help promote mental health awareness?,"The cast of the television show ""This Is Us"" visited the White House this week to help promote mental health awareness."
Man City’s 2-1 victory over Man Utd last weekend brought the Sky Blue’s total tally of FA Cup title wins to how many?,6
"Which retail chain recalled nearly 50,000 mattresses due to the risk of mold exposure?","The retail chain that recalled nearly 50,000 mattresses due to the risk of mold exposure was IKEA."
Why did an angry shopper complain to Sainsbury’s over its rump steak this week?,"The angry shopper complained to Sainsbury's over its rump steak this week because the steak was labeled as being from the UK, but upon closer inspection, the shopper discovered that the meat was actually from Poland. This mislabeling of the product led to the shopper feeling deceived and upset."
Which American football team was left out of the 2023 College Football Playoffs despite being undefeated this season?,The Cincinnati Bearcats were left out of the 2023 College Football Playoffs despite being undefeated this season.
NBA superstar Kevin Durant is headed to which team after the Brooklyn Nets traded the former MVP?,Kevin Durant is headed to the Golden State Warriors after the Brooklyn Nets traded the former MVP.
Fox News agreed to pay electronic voting company Dominion how much to settle a defamation lawsuit?,$1.6 billion
Which airline will begin weighing some passengers before flights?,Samoa Air
The FDA this week approved a new vaccine for which common virus?,The FDA this week approved a new vaccine for the common virus known as influenza (the flu).
A priest was accused of desecration after he set up what in a 600-year-old church in Cornwall?,A priest was accused of desecration after he set up a crazy golf course in a 600-year-old church in Cornwall.
Who has returned to TV screens in the role of Sergeant Catherine Cawood in hit BBC series Happy Valley?,Sarah Lancashire
Connecticut won the NCAA men’s basketball national title Monday after defeating San Diego State. How many championships does the program have?,Connecticut has a total of four NCAA men's basketball national championships.
Memorial Day weekend is a great time to hit the beach. Which state is known as The Ocean State?,Rhode Island
Which labor union ended a historic strike this week?,The United Auto Workers (UAW) labor union ended a historic strike this week.
"Rose Zhang won the Mizuho Americas Open on Sunday, becoming the first golfer to win on the LPGA tour in her debut since:",Beverly Hanson in 1951.
"In 1803, the US purchased the Louisiana Territory from which country?",France
Where will the annual Punkin Chunkin World Championship be held this year?,"The annual Punkin Chunkin World Championship will be held in Bridgeville, Delaware this year."
Which chocolate bar now has paper wrappers to make it more environmentally friendly?,Cadbury Dairy Milk
What is the name of a fugitive Pennsylvania pig caught after 18 days on the run?,Norman the pig
Which MLB team won the World Series this week?,The Atlanta Braves won the World Series this week.
Rishi Sunak has faced scrutiny as a subject of how many investigations or probes in the past year?,Rishi Sunak has faced scrutiny as a subject of two investigations or probes in the past year.
Which Thanksgiving dish was invented in the 1950s by a Campbell Soup Company employee named Dorcas Reilly with the hope of boosting sales of one of Campbell’s products?,Green bean casserole
Which England football player scored twice in Tuesday’s 6-1 win against China at the Women’s World Cup?,Ellen White scored twice in Tuesday's 6-1 win against China at the Women's World Cup.
Which football team won the Carabao Cup final on Sunday?,Manchester City won the Carabao Cup final on Sunday.
Which of the following statements about traveling to Puerto Rico from Wilmington Airport is FALSE?,The statement that there are direct flights from Wilmington Airport to Puerto Rico is FALSE.
Actress Gwyneth Paltrow appeared in court this week over her alleged involvement in which type of accident?, Actress Gwyneth Paltrow appeared in court this week over her alleged involvement in a skiing accident.
Thousands of US flights were disrupted this week by which type of weather event?,Snowstorms
Dominion Voting Systems settled with which TV network in a defamation lawsuit over the broadcast of lies after the 2020 presidential election?,Dominion Voting Systems settled with Fox News in a defamation lawsuit over the broadcast of lies after the 2020 presidential election.
Democratic Sen. Laphonza Butler made history this week when she became the only Black woman presently serving in the Senate. Which state does she represent?,California
Which professional dancer is set to replace Tyra Banks as one of the hosts of ABC’s “Dancing With the Stars”?,Derek Hough
"Short daily naps may help keep the brain healthy by doing what, according to a newly published University College London study?","According to a newly published University College London study, short daily naps may help keep the brain healthy by clearing out waste products that can lead to neurodegenerative diseases like Alzheimer's."
"Scientists recently revived a “zombie” virus that they say spent nearly 50,000 years:","The virus that scientists recently revived after nearly 50,000 years is the Pithovirus sibericum, which was discovered in the Siberian permafrost."
Which musician will headline the Super Bowl LVIII halftime show?,"As of now, the musician set to headline the Super Bowl LVIII halftime show has not been officially announced."
"Following her ouster from Congress last year, former Wyoming GOP Rep. Liz Cheney accepted job teaching at which university?",University of Virginia
Locals in the Spanish village San Bartolome de Pinares honour Saint Anthony every 16 January by doing what?,"Locals in the Spanish village San Bartolome de Pinares honour Saint Anthony every 16 January by participating in the traditional ""Luminarias"" festival, where they ride horses through bonfires to purify and protect the animals for the coming year."
A 14-year-old won the title of America's Top Young Scientist for developing a soap that treats what?,The 14-year-old won the title of America's Top Young Scientist for developing a soap that treats contaminated water.
