question,answer
"Chris Licht, the embattled CEO of which company stepped down this week?","Chris Licht, the embattled CEO of CNN stepped down this week."
The UK Space Agency has given £2.9m to Rolls-Royce to develop what for a future Moon base?,The UK Space Agency has given £2.9m to Rolls-Royce to develop a nuclear-powered engine for a future Moon base.
Which two breweries in the Newark area of Delaware were named among the best Belgian-style brewers in the country at the Great American Beer Festival?,The two breweries in the Newark area of Delaware that were named among the best Belgian-style brewers in the country at the Great American Beer Festival are Iron Hill Brewery & Restaurant and Stewart's Brewing Company.
How many potential UFO cases is the US government currently tracking?,"The US government is currently tracking over 140 potential UFO cases, according to a report released by the Pentagon in June 2021. These cases involve unidentified aerial phenomena that have been reported by military personnel and civilians, and the government is actively investigating these sightings to determine their origin and nature."
Which country this week announced the sale of military equipment to Armenia amid escalating tensions in the Caucasus?,Russia announced the sale of military equipment to Armenia this week amid escalating tensions in the Caucasus.
"Granger’s announcement came almost three years after the Emancipation Proclamation, the famous executive order abolishing slavery issued by which US President?","The Emancipation Proclamation was issued by President Abraham Lincoln on January 1, 1863."
Approximately how much money did Donald Trump’s leadership PAC spend on legal services in 2022?,"Donald Trump's leadership PAC, Save America, spent approximately $1.6 million on legal services in 2022."
Which cabinet minister now has the highest approval rating from Tory members following Ben Wallace’s resignation as defence minister?,"As of the latest data available, Liz Truss currently holds the highest approval rating among Tory members following Ben Wallace's resignation as defence minister. Truss, who serves as the Foreign Secretary, has been praised for her strong leadership and handling of international affairs. Her approval rating has seen a significant increase in recent weeks, making her the top choice among Conservative party members."
Approximately how many books are being used to train artificial intelligence systems?,"It is estimated that tens of millions of books are being used to train artificial intelligence systems. These books are used to help AI systems learn language, context, and patterns in order to improve their understanding and performance."
Which public figure will plead guilty to federal tax charges?,"As of the latest information available, it has been reported that former President Donald Trump's longtime chief financial officer, Allen Weisselberg, is expected to plead not guilty to charges including tax fraud and grand larceny."
"Months after <a href=""https://www.cnn.com/2023/04/07/politics/clarence-thomas-disclosures-supreme-court/index.html"">Supreme Court Justice Clarence Thomas</a> came under scrutiny for accepting lavish trips paid for by a billionaire Republican donor, another justice is in the spotlight for similar reasons. Which justice is it?",The justice currently under scrutiny for accepting lavish trips paid for by a billionaire Republican donor is Justice Neil Gorsuch.
New research suggests that ancient megalodon sharks were what?,"New research suggests that ancient megalodon sharks were likely warm-blooded, similar to modern-day mammals. This finding challenges previous beliefs that megalodons were cold-blooded like most sharks. Warm-bloodedness would have allowed megalodons to maintain a high metabolism and swim at faster speeds, giving them a competitive edge in hunting prey."
Birmingham Royal Ballet is to stage a new ballet about which heavy metal band?,"Birmingham Royal Ballet is set to stage a new ballet inspired by the music of Iron Maiden, a legendary heavy metal band known for their powerful and iconic songs. The ballet will showcase the band's music in a unique and artistic way, combining the energy and intensity of heavy metal with the grace and beauty of ballet. This collaboration between Birmingham Royal Ballet and Iron Maiden promises to be a thrilling and innovative performance that will captivate audiences with its fusion of music and dance."
Soccer icon Lionel Messi announced this week where he'll play next. Which league does he plan on joining?,Lionel Messi announced that he will be joining Paris Saint-Germain (PSG) in the French Ligue 1.
Which UK religious group has reported a 200% increase in membership in the last five years?,The UK religious group that has reported a 200% increase in membership in the last five years is the Church of Satan.
Donald Trump’s 2024 pitch includes a promise to do what?,"Donald Trump's 2024 pitch includes a promise to ""Make America Great Again... Again."""
What did a student in South Korea do to a banana that was part of an art installation worth over $100k?,A student in South Korea taped a banana to a wall as part of an art installation worth over $100k.
What is one of the reasons cited by Delmarva Power for requesting the rate increase?,One of the reasons cited by Delmarva Power for requesting the rate increase is the need to invest in infrastructure upgrades and improvements to ensure reliable and safe energy delivery to customers.
"Which actor’s representative confirmed this week their client and his partner, who is eight months pregnant, is expecting a baby?","The actor in question is Orlando Bloom, and his representative confirmed this week that he and his partner, Katy Perry, who is eight months pregnant, are expecting a baby."
Which company this week agreed to pay more than $30 million to settle privacy complaints?,Facebook agreed to pay more than $30 million to settle privacy complaints this week.
"This week, Japan defeated the U.S. in the final of the 2023 World Baseball Classic. Which two teams were the other semifinalists?",The other two semifinalists in the 2023 World Baseball Classic were South Korea and the Dominican Republic.
Communities across the US are being upended nearly every day due to gun violence. Which state was recently affected by two major back-to-back mass shootings this week?,Texas was recently affected by two major back-to-back mass shootings this week.
"Which political figure froze for 30 seconds during a news conference this week, sparking renewed concerns about his health?","The political figure who froze for 30 seconds during a news conference this week, sparking renewed concerns about his health, was President Joe Biden."
Which English cricketer was controversially stumped as Australia won the second Ashes Test?,Ben Stokes was controversially stumped as Australia won the second Ashes Test.
SpaceX and NASA launched a fresh crew of astronauts on a mission to space this week. What is their destination?,The destination for the SpaceX and NASA crew of astronauts launched this week is the International Space Station (ISS).
Which supermarket has been named Britain’s cheapest for a 12th consecutive month?,Aldi has been named Britain's cheapest supermarket for a 12th consecutive month.
The president of which African country travelled to China this week to ask for a $1 billion loan?,"The president of Zimbabwe, Emmerson Mnangagwa, travelled to China this week to ask for a $1 billion loan."
A 4ft-long alligator captured in Brooklyn’s Prospect Park has been nicknamed what?,"The 4ft-long alligator captured in Brooklyn's Prospect Park has been nicknamed ""Snappy."""
"In which year did Jourdan Townsend make a significant clutch play by catching a 38-yard touchdown pass just before halftime, leading Delaware to secure the CAA title and end an 8-game losing streak against Villanova?","Jourdan Townsend made the significant clutch play by catching a 38-yard touchdown pass just before halftime in the year 2018, leading Delaware to secure the CAA title and end an 8-game losing streak against Villanova."
Sky Brown has become the UK’s first world champion in which sport?,Sky Brown has become the UK's first world champion in skateboarding.
"Chaos reigned in the US House of Representatives, which elected Kevin McCarthy as speaker after 15 rounds of voting and then ousted him nine months later. Who is the new speaker of the House?","As of the latest information available, Nancy Pelosi is the current Speaker of the House in the United States."
The value of which tech giant fell below $2tn this week after shares dropped by as much as 4.3%?,The value of Apple fell below $2tn this week after shares dropped by as much as 4.3%.
Burger chain In-N-Out announced this week it was expanding to which state?,In-N-Out announced this week that it was expanding to the state of Colorado.
Which movie won for best ensemble cast at this past weekend’s Screen Actors Guild Awards?,"The movie ""The Trial of the Chicago 7"" won for best ensemble cast at the 2021 Screen Actors Guild Awards."
Which airline recently posted record revenue despite its winter holiday meltdown?,The airline that recently posted record revenue despite its winter holiday meltdown is Delta Air Lines.
Ron deSantis announced his 2024 presidential bid on which social media platform?,Ron DeSantis announced his 2024 presidential bid on Twitter.
Which tropical island faced deadly wildfires this week?,The tropical island that faced deadly wildfires this week is Borneo.
The Dutch prime minister Mark Rutte unexpectedly announced he would be stepping down after how many years in power?,"Mark Rutte, the Dutch prime minister, unexpectedly announced he would be stepping down after serving in power for over 10 years."
China’s birth rate declined for the first time in decades in 2022. It has been the world’s most populous nation since at least:,China has been the world's most populous nation since at least the 1950s.
What was the main reason behind Incyte's decision not to move forward with its headquarters expansion in Alapocas?,The main reason behind Incyte's decision not to move forward with its headquarters expansion in Alapocas was due to concerns about potential environmental impacts on the surrounding area. The company decided to explore other options for their expansion plans in order to address these concerns and ensure sustainable growth.
Which city will host the 2024 Democratic National Convention?,"The city that will host the 2024 Democratic National Convention has not been officially announced yet. Typically, the host city is selected by the Democratic National Committee (DNC) through a competitive bidding process. Stay tuned for updates on the official announcement of the host city for the 2024 Democratic National Convention."
Which popular Christmas song topped the Billboard Hot 100 chart for the first time this week?,"""Rockin' Around the Christmas Tree"" by Brenda Lee"
"A man was indicted by a grand jury on charges of stealing what iconic prop used during production of ""The Wizard of Oz"" in 1939?","A man was indicted by a grand jury on charges of stealing the iconic ruby slippers worn by Judy Garland in ""The Wizard of Oz"" in 1939."
Never-before-seen footage was released this week of a 1986 dive exploring the wreckage of the Titanic. What year did the ship sink?,"The Titanic sank on April 15, 1912."
Which automaker recalled nearly 2 million vehicles this week?,Ford Motor Company recalled nearly 2 million vehicles this week.
A signalling error meant a train carrying members of the European Parliament from Charles de Gaulle airport outside Paris ended up where?,"The train carrying members of the European Parliament from Charles de Gaulle airport outside Paris ended up in Belgium instead of Strasbourg, where the European Parliament is located."
Which country suspended all football league fixtures after a club president punched a referee at the end of a match?,Greece suspended all football league fixtures after a club president punched a referee at the end of a match.
Which Fox News host parted ways with the network this week?,Chris Wallace parted ways with Fox News this week.
Which political leader met with North Korea’s Kim Jong Un this week?,South Korean President Moon Jae-in met with North Korea's Kim Jong Un this week.
Which popular Netflix show will return as a stage play?,"The popular Netflix show ""Stranger Things"" will be returning as a stage play."
"The 2023 Grammy Awards honored some of the world’s most talented musicians. Which artist won the show’s biggest prize, Album of the Year?","The 2023 Grammy Awards honored the talented musician Taylor Swift with the show's biggest prize, Album of the Year for her album ""Midnight."""
"In protest of the debt limit deal, a group of right-wing House Republicans tanked a vote on GOP-backed legislation addressing:","In protest of the debt limit deal, a group of right-wing House Republicans tanked a vote on GOP-backed legislation addressing government spending and budget cuts."
What is the name of the nonprofit animal shelter and welfare organization that the founder and executive director of was injured in a hit-and-run while walking her dog in Wilmington on Dec. 10?,"The nonprofit animal shelter and welfare organization that the founder and executive director of was injured in a hit-and-run while walking her dog in Wilmington on Dec. 10 is called ""Faithful Friends Animal Society."""
"Which Covid-19 variant of Omicron has become the most dominant in the US, causing the most new coronavirus cases?","The Omicron BA.2 variant has become the most dominant in the US, causing the most new coronavirus cases."
Vietnam has banned the new Barbie movie over a scene showing what?,"Vietnam has banned the new Barbie movie over a scene showing a map that includes the controversial ""nine-dash line"" in the South China Sea, which Vietnam disputes as a violation of its sovereignty."
Who is now CEO of OpenAI following Sam Altman's sacking from the role last week?,The current CEO of OpenAI following Sam Altman's departure is Greg Brockman.
"According to a recent study published in the journal Nature Geoscience, the Earth’s inner core may have:","According to a recent study published in the journal Nature Geoscience, the Earth's inner core may have a different structure than previously thought, with evidence suggesting the presence of ""anisotropy"" or a preferred direction of alignment of iron crystals. This discovery could provide new insights into the dynamics and evolution of Earth's inner core."
Which popular European travel destination is seeing triple-digit temperatures that recently left several tourists incapacitated due to heat stroke?,"The popular European travel destination experiencing triple-digit temperatures that recently left several tourists incapacitated due to heat stroke is Italy. Specifically, cities like Rome, Florence, and Venice have been experiencing extreme heat waves, with temperatures reaching over 100 degrees Fahrenheit. It is important for travelers to stay hydrated, seek shade, and take necessary precautions to avoid heat-related illnesses while visiting these destinations."
Which country said it will ban smoking on beaches and in public parks?,The country that said it will ban smoking on beaches and in public parks is New Zealand.
Turkey is typically the centerpiece of Thanksgiving dinner. Which US state raises the most turkeys?,"Minnesota is the US state that raises the most turkeys. In fact, Minnesota is the top turkey-producing state in the country, with over 40 million turkeys raised annually. While turkey is a popular dish for Thanksgiving dinner, it is important to note that Minnesota is the leading state in turkey production."
Which politician announced this week that she’s running for president in 2024?,"As of the current week, Senator Elizabeth Warren announced her candidacy for the 2024 presidential election."
A large piece of what was discovered on a beach in Australia?,A large piece of debris from a SpaceX rocket was discovered on a beach in Australia.
Novak Djokovic’s victory in the French Open final on Sunday takes his total tally of grand slam wins to how many?,Novak Djokovic's victory in the French Open final on Sunday took his total tally of grand slam wins to 19.
Liz Truss is facing a bill from the government for how much relating to her use of a grace-and-favour country home?,There is no factual basis to the claim that Liz Truss is facing a bill from the government for her use of a grace-and-favour country home. Liz Truss is a British politician who currently serves as the Secretary of State for International Trade and President of the Board of Trade. It is important to verify information from reliable sources before spreading any claims of this nature.
Which social media platform expanded its link-sharing feature this week?,"Twitter expanded its link-sharing feature this week, allowing users to share links in tweets without taking up characters in the tweet itself. This update aims to make it easier for users to share articles, blog posts, and other content with their followers."
What is the name of the Delaware roadside restaurant that Chris Taggart and Brian Kirwin acquired three years ago this December?,The name of the Delaware roadside restaurant that Chris Taggart and Brian Kirwin acquired three years ago this December is The Starboard.
"Which foreign leader told their party ""I, too, am human"" after taking a day off?","The foreign leader who told their party ""I, too, am human"" after taking a day off was Canadian Prime Minister Justin Trudeau."
King Charles is facing criticism for appointing as head of the royal medical household a doctor who has advocated for what?,King Charles is facing criticism for appointing as head of the royal medical household a doctor who has advocated for controversial medical treatments and unproven alternative therapies.
What was hung from London's Millennium Bridge this week to act as a warning to river traffic that repair work is going on?,A large yellow inflatable crane was hung from London's Millennium Bridge this week to act as a warning to river traffic that repair work is taking place.
"After 35 years, the curtain fell for the final time on Broadway's longest-running musical this week. What is the show called?","The show is called ""The Phantom of the Opera."""
Which of these was one of the committees Rep. George Santos resigned from this week?,Rep. George Santos resigned from the House Committee on Veterans' Affairs this week.
Which music legend turned 80 this week?,Paul McCartney turned 80 this week.
"Scientists have revived what animal that was frozen 46,000 years ago?","Scientists have successfully revived a species of nematode worms that were frozen in permafrost for 46,000 years. This groundbreaking discovery was made in Siberia, Russia, and has opened up new possibilities for studying the potential for long-term cryopreservation and the potential for reviving other ancient species."
"Which broadcaster suspended commentator Laurence Fox for making ""totally inappropriate"" comments about a female journalist?","The broadcaster that suspended commentator Laurence Fox for making ""totally inappropriate"" comments about a female journalist is Talkradio."
The largest health care strike in US history began this week. Around how many hospital employees walked off the job?,"The largest health care strike in US history began this week, with approximately 32,000 hospital employees walking off the job."
A powerful cyclone hit Myanmar this week. What was its name?,The powerful cyclone that hit Myanmar this week was named Cyclone Amphan.
Which holiday is considered the “unofficial end of summer” in the US?,"Labor Day is considered the ""unofficial end of summer"" in the US. It is celebrated on the first Monday in September and marks the end of the summer season with many people enjoying a long weekend filled with barbecues, beach trips, and other outdoor activities."
Which popular holiday destination wants to swap British holidaymakers for “higher quality” tourists?,"Spain wants to swap British holidaymakers for ""higher quality"" tourists."
What was discovered on the White House grounds this week that prompted a multi-agency investigation?,"A suspicious package was discovered on the White House grounds this week, prompting a multi-agency investigation."
The CDC updated its recommendations on Covid-19 vaccines to allow another booster dose for people in which age group?,The CDC updated its recommendations on Covid-19 vaccines to allow another booster dose for people aged 50 and older.
Former New Labour spin doctor Alastair Campbell has called for the introduction of primary school lessons in what?,"Former New Labour spin doctor Alastair Campbell has called for the introduction of primary school lessons in mental health education. Campbell believes that teaching children about mental health from a young age can help reduce stigma, increase awareness, and promote positive mental well-being."
"According to internal documents reported this week, what measure is United Airlines planning to introduce this month to speed up the boarding of passengers?","According to internal documents reported this week, United Airlines is planning to introduce a new boarding process called ""premiere access"" this month to speed up the boarding of passengers. This process will allow passengers with certain elite status or who have purchased premium tickets to board the plane before other passengers."
An investigation by the Department of Labor revealed hundreds of underage children were found working at which fast-food restaurant?,An investigation by the Department of Labor revealed hundreds of underage children were found working at McDonald's.
A recent letter from the Vatican appears to show Pope Francis may consider opening the door to blessing same-sex couples. Where is Vatican City located?,"Vatican City is located within Rome, Italy. It is an independent city-state and the headquarters of the Roman Catholic Church."
Catholic nuns in which US state have banned their bishop from their monastery for their “spiritual safety”?,"The Catholic nuns in the state of Kansas have banned their bishop from their monastery for their ""spiritual safety."""
"Which small intruder crawled through a fence at the White House this week, prompting a swift response from the US Secret Service?","A small intruder that crawled through a fence at the White House this week was a squirrel, prompting a swift response from the US Secret Service."
"A Chinese balloon, which Pentagon officials said was built to spy on sensitive military sites, was shot down off the coast of which state?","The Chinese balloon, which Pentagon officials said was built to spy on sensitive military sites, was shot down off the coast of Hawaii."
Two baby owls found underneath the Pyramid Stage at this year’s Glastonbury have been named after members of which band?,"The two baby owls found underneath the Pyramid Stage at this year's Glastonbury have been named after members of the band ""Radiohead."""
President Joe Biden designated a new national monument this week surrounding which popular tourist destination?,President Joe Biden designated a new national monument this week surrounding the iconic Grand Canyon National Park in Arizona.
Why did Buybuy Baby close in 2023?,"Buybuy Baby closed in 2023 due to financial difficulties and a decline in sales. The company faced challenges in the competitive retail market and was unable to sustain its operations. As a result, the decision was made to close the stores to cut costs and restructure the business."
Which of the following bands will reportedly headline King Charles’s coronation concert?,The band that will reportedly headline King Charles's coronation concert is Queen.
What type of weather event caused the damage to parts of northwest Delaware this week?,The damage to parts of northwest Delaware this week was caused by a severe thunderstorm with strong winds and heavy rain.
More than 300 new words were added to Dictionary.com this week. Which of these words is one of the new additions?,"One of the new words added to Dictionary.com this week is ""vaccine passport."""
What item is being sent by the UK government to New Zealand and Australia as a goodwill gesture marking the start of two new post-Brexit deals?,The item being sent by the UK government to New Zealand and Australia as a goodwill gesture marking the start of two new post-Brexit deals is a historic bottle of British wine.
Another Thanksgiving tradition is football. Which NFL team has played the most games on Thanksgiving Day?,The Detroit Lions hold the record for playing the most games on Thanksgiving Day in the NFL. They have played a total of 81 games on Thanksgiving since 1934.
"A California sea otter keeps stealing what, according to reports?","According to reports, a California sea otter keeps stealing people's personal belongings, such as cameras, phones, and even shoes, while they are swimming or relaxing near the water."
The nominees for the 75th Emmy Awards — television’s top honor — were announced this week. Which show received the most nominations?,"The show that received the most nominations for the 75th Emmy Awards is ""The Crown"" with a total of 11 nominations."
Keir Starmer vowed to be bolder and “go beyond” which former Labour PM on public service reform?,"Keir Starmer vowed to be bolder and ""go beyond"" Tony Blair on public service reform."
The U.S. embassy in which country was evacuated after intense fighting and military clashes this week?,The U.S. embassy in Afghanistan was evacuated after intense fighting and military clashes this week.
Which country issued an arrest warrant for Sen. Lindsey Graham over strong comments he made in a recent video?,No country has issued an arrest warrant for Sen. Lindsey Graham over strong comments he made in a recent video. This claim is false and there is no credible evidence to support it. It is important to fact-check information before sharing it to prevent the spread of misinformation.
New York City received its biggest snowfall of the season this week. About how many inches were measured in Central Park?,Approximately 17 inches of snow were measured in Central Park during New York City's biggest snowfall of the season this week.
Merlin Entertainments announced a theme park based on what children’s show will open in Texas in 2024?,"Merlin Entertainments announced that a theme park based on the popular children's show ""Peppa Pig"" will open in Texas in 2024."
The most powerful rocket ever built was launched this week – but its flight ended in a dramatic mid-air explosion. What was the rocket’s name?,The rocket's name was the SpaceX Starship SN8.
"Latest polling suggests that Labour and the Tories are ""neck and neck"" in the upcoming by-election in which constituency?","The latest polling suggests that Labour and the Tories are ""neck and neck"" in the upcoming by-election in the Batley and Spen constituency."
A Californian man set a new world record by solving a Rubik’s Cube in what time?,"The Californian man, Max Park, set a new world record by solving a Rubik's Cube in just 4.22 seconds."
"Which day this week was dedicated to volunteering, donating, and doing good for others?","Giving Tuesday, which falls on the Tuesday following Thanksgiving, is dedicated to volunteering, donating, and doing good for others. It is a global movement that encourages people to give back to their communities and support charitable causes."
What is the primary issue raised by the families who have filed lawsuits against Arden Courts?,"The primary issue raised by the families who have filed lawsuits against Arden Courts is the alleged neglect and mistreatment of their loved ones in the memory care facility. Families have claimed that their relatives experienced inadequate care, lack of supervision, and instances of abuse while residing at Arden Courts. These lawsuits highlight the importance of ensuring the safety and well-being of vulnerable individuals in care facilities."
Large parts of which state were under emergency warnings due to recent storms and this week’s severe weather?,"Large parts of New South Wales, Australia were under emergency warnings due to recent storms and this week's severe weather."
"What enabled Anthony Papiro, a visually impaired runner, to qualify for the Delaware high school cross country championship meet?","Anthony Papiro, a visually impaired runner, qualified for the Delaware high school cross country championship meet with the help of a guide runner. The guide runner ran alongside Anthony, providing verbal cues and assistance to help him navigate the course safely and efficiently. This partnership allowed Anthony to compete at a high level and achieve his goal of qualifying for the championship meet despite his visual impairment."
"How much per year is Britain's obesity problem costing the economy, according to new analysis?","According to new analysis, Britain's obesity problem is costing the economy approximately £73 billion per year."
True or false: This week marked the first time a Petit Basset Griffon Vendéen won best in show at the Westminster Kennel Club Dog Show.,"True. This week marked the first time a Petit Basset Griffon Vendéen won best in show at the Westminster Kennel Club Dog Show. The breed, named ""Peanut,"" took home the top prize in 2022."
Residents of which European capital are to vote on whether to ban e-scooters?,"Residents of Paris, the capital of France, are set to vote on whether to ban e-scooters in the city."
A hit song from 1988 won big at the Country Music Awards this week. Which was it?,"The hit song from 1988 that won big at the Country Music Awards this week was ""I Told You So"" by Randy Travis."
What has concerned residents about Noramco's expansion plans?,"Residents are concerned about Noramco's expansion plans due to potential environmental impacts, such as increased air and water pollution, noise disturbances, and traffic congestion. Additionally, there are worries about the potential decrease in property values and the overall quality of life in the surrounding community."
"According to the J.D. Power 2023 North American Airport Satisfaction Study, which airport ranked last in customer satisfaction among the nation's largest airports?","According to the J.D. Power 2023 North American Airport Satisfaction Study, the airport that ranked last in customer satisfaction among the nation's largest airports was Newark Liberty International Airport."
An off-duty Alaska Airlines pilot has been accused of trying to shut off a plane’s engines mid-flight. Which drug did he say he had consumed before the incident?,The off-duty Alaska Airlines pilot accused of trying to shut off a plane's engines mid-flight reportedly told authorities that he had consumed a combination of prescription medication and alcohol before the incident.
What is the title of the new Banksy exhibition opening at Glasgow’s Gallery of Modern Art this weekend?,"The title of the new Banksy exhibition opening at Glasgow's Gallery of Modern Art this weekend is ""Banksy: Greatest Hits 2002-2008""."
Which athlete became the NBA’s all-time leading scorer this week?,Kareem Abdul-Jabbar became the NBA's all-time leading scorer this week.
"The United Nations commemorated World Refugee Day on Tuesday. According to UN estimates, approximately how many refugees are there worldwide?","According to the United Nations, there are approximately 26 million refugees worldwide."
Which popular video game is being developed into a live-action film?,"The popular video game being developed into a live-action film is ""Uncharted."""
What tragic event occurred to the Philadelphia boxer known as Tsunami Sam shortly after Thanksgiving?,"Tsunami Sam, the Philadelphia boxer, tragically passed away in a car accident shortly after Thanksgiving."
Which bank encountered a technical issue that made some customers’ direct deposits disappear from their accounts?,Wells Fargo encountered a technical issue that made some customers' direct deposits disappear from their accounts.
Which animal is facing extinction in Wales due to a deadly virus?,"The animal facing extinction in Wales due to a deadly virus is the red squirrel. The deadly virus threatening the red squirrel population in Wales is known as the squirrel pox virus, which is spread by grey squirrels. This virus has had a devastating impact on the red squirrel population, leading to a significant decline in numbers and putting them at risk of extinction in Wales. Efforts are being made to control the spread of the virus and protect the remaining red squirrels in the region."
How many astronauts recently arrived at the International Space Station?,Four astronauts recently arrived at the International Space Station on the SpaceX Crew Dragon spacecraft as part of the Crew-2 mission.
An FDA panel unanimously recommended making a drug known as Opill available over the counter. What type of medication is it?,Opill is a type of pain reliever medication.
The Italian town of Portofino is banning tourists from doing what?,The Italian town of Portofino is banning tourists from sitting on the famous harbor walls in an effort to preserve the historic structures and prevent damage.
A pair of basketball shoes worn by which athlete recently became the most expensive sneakers ever to sell at auction?,The pair of basketball shoes worn by Michael Jordan recently became the most expensive sneakers ever to sell at auction.
Which major sports tournament is currently underway?,"The major sports tournament currently underway is the UEFA European Championship, also known as Euro 2020."
Many people across the world celebrated Mardi Gras this week to mark the last day of Carnival season. In which city was the first Mardi Gras celebration held?,"The first Mardi Gras celebration in the United States was held in Mobile, Alabama in 1703. Mobile is often referred to as the birthplace of Mardi Gras in America."
Which major pharmacy chain filed for bankruptcy this week?,"As of this week, no major pharmacy chain has filed for bankruptcy. It is important to verify information before spreading it to prevent the spread of misinformation."
"More than 100 reports of hail were recorded in the South and Upper Midwest this week amid raging storms. According to officials, some of the largest hail was the size of which item?","According to officials, some of the largest hail recorded this week was the size of golf balls."
Which members of the Royal Family were involved in what they called a “near catastrophic car chase” in New York earlier this week?,"There is no information or reports of any members of the Royal Family being involved in a ""near catastrophic car chase"" in New York earlier this week. This statement is false and should not be spread as it is misinformation."
Birch trees are being blamed for a doubling of what in England over the past 20 years?,Birch trees are being blamed for a doubling of pollen levels in England over the past 20 years.
In which European country is former reality TV star and online influencer Andrew Tate being held in pre-trial detention?,"Andrew Tate, the former reality TV star and online influencer, is currently being held in pre-trial detention in Romania."
"What is the title of Jodi Johnson's podcast, in which he shares his personal experiences and battles with mental health issues to spread awareness and provide self-help tips?","The title of Jodi Johnson's podcast is ""Mental Health Matters: My Journey to Wellness."""
Which online dentistry company shut down its global operations this week after going bust?,The online dentistry company that shut down its global operations this week after going bust is SmileDirectClub.
What is the primary reason for the endangered status of crowned lemurs?,"The primary reason for the endangered status of crowned lemurs is habitat loss due to deforestation and human encroachment. As their forest homes are cleared for agriculture, logging, and development, crowned lemurs lose their natural habitat and food sources, leading to population decline and increased vulnerability to threats such as hunting and climate change. Conservation efforts are crucial to protect these unique primates and their ecosystems."
Which animal recently escaped from a circus near Rome?,A zebra recently escaped from a circus near Rome.
Another American community is reeling in the wake of a school shooting that occurred in which city this week?,"The school shooting occurred in Oxford, Michigan this week."
What is the primary focus of the Brandywine River Restoration Trust's mission?,"The primary focus of the Brandywine River Restoration Trust's mission is to protect and restore the Brandywine River and its watershed through conservation, education, and community engagement efforts. Their goal is to improve water quality, preserve natural habitats, and promote sustainable land use practices to ensure the long-term health and vitality of the river ecosystem."
Which public figure filed paperwork this week to run for president in 2024?,"As of this week, public figure Kanye West has filed paperwork to run for president in 2024."
Which carrier is merging with Alaska Airlines?,Alaska Airlines is merging with Virgin America.
Newly released Metropolitan Police figures show that one in every how many officers in the force are currently suspended or on restricted duties?,"According to the newly released Metropolitan Police figures, one in every 14 officers in the force are currently suspended or on restricted duties."
A lion prowled the streets of which Italian seaside town last weekend after escaping from a circus?,The lion prowled the streets of the Italian seaside town of Monopoli last weekend after escaping from a circus.
Which iconic 1990s children’s toy is set to be relaunched?,The iconic 1990s children's toy set to be relaunched is the Tamagotchi virtual pet.
Warner Bros. this week announced that the long-awaited sequel to this beloved movie starring Michael Keaton will hit theaters in 2024:,"The beloved movie starring Michael Keaton that Warner Bros. announced a long-awaited sequel for, set to hit theaters in 2024, is ""Beetlejuice."""
Which streaming giant warned its U.S. subscribers this week that it's cracking down on password-sharing with people outside their household?,Netflix
"Democrat Jennifer McClellan made history this week in a special election, becoming the first Black congresswoman from which state?","Democrat Jennifer McClellan made history this week in a special election, becoming the first Black congresswoman from the state of Virginia."
What song did South Korean President Yoon Suk Yeol sing during a state dinner at the White House this week?,"South Korean President Yoon Suk Yeol sang ""Fly Me to the Moon"" during a state dinner at the White House this week."
Former President Donald Trump was indicted this week for his alleged efforts to remain in the White House following his 2020 election loss. How many times has Trump been indicted?,"Former President Donald Trump has not been indicted for his alleged efforts to remain in the White House following his 2020 election loss. As of the time of this response, Trump has not been indicted for any criminal charges related to this matter."
"Professional baseball player Justin Turner was hit by a fastball during a game this week, resulting in 16 stitches to the face. Which team does he play for?",Justin Turner is a professional baseball player who currently plays for the Los Angeles Dodgers.
Which Republican candidate dropped out of the 2024 US presidential race last weekend?,"As of the most recent information available, no Republican candidate has dropped out of the 2024 US presidential race last weekend. It is important to stay updated on the latest news and developments in the political landscape to ensure accurate information is being shared."
"Which unlikely creature did Hollywood actor Goldie Hawn claim ""touched my face""?",Goldie Hawn claimed that a unicorn touched her face.
Newly released figures show that the amount of electricity produced by which type of renewable energy hit a record high in Britain last year?,The amount of electricity produced by wind power hit a record high in Britain last year.
A judge ruled that the use of which emoji constituted a “binding signature” in a contractual dispute?,"The judge ruled that the use of the ""👍"" emoji constituted a ""binding signature"" in a contractual dispute."
The cast of which television show visited the White House this week to help promote mental health awareness?,"The cast of the television show ""This Is Us"" visited the White House this week to help promote mental health awareness."
Man City’s 2-1 victory over Man Utd last weekend brought the Sky Blue’s total tally of FA Cup title wins to how many?,"Manchester City's 2-1 victory over Manchester United last weekend did not bring their total tally of FA Cup title wins to any specific number. As of now, Manchester City has won the FA Cup a total of 6 times, with their most recent victory coming in the 2018-2019 season."
"Which retail chain recalled nearly 50,000 mattresses due to the risk of mold exposure?","The retail chain that recalled nearly 50,000 mattresses due to the risk of mold exposure was IKEA."
Why did an angry shopper complain to Sainsbury’s over its rump steak this week?,The angry shopper complained to Sainsbury's over its rump steak this week because they found a live worm in the packaging of the steak. This incident caused the shopper to be upset and raise concerns about the quality and hygiene standards of the product. Sainsbury's responded by apologizing for the oversight and offering a refund or replacement to the customer.
Which American football team was left out of the 2023 College Football Playoffs despite being undefeated this season?,"The American football team that was left out of the 2023 College Football Playoffs despite being undefeated this season was the University of Southern California (USC) Trojans. Despite their perfect record, they were not selected as one of the four teams to compete in the playoffs."
NBA superstar Kevin Durant is headed to which team after the Brooklyn Nets traded the former MVP?,NBA superstar Kevin Durant is headed to the Golden State Warriors after the Brooklyn Nets traded the former MVP.
