question,answer,reference,label,judgement
Who wrote the score for 2001 a space odyssey?,"The score for 2001: A Space Odyssey was composed by the legendary composer, conductor, and pianist, Richard Strauss.","Disambiguation 1. Question: Who wrote the 2001: A Space Odyssey Score that was never used? Answer:Alex North
Disambiguation 2. Question: Who wrote the music that was used in 2001: A Space Odyssey? Answer:Richard Strauss, Johann Strauss, and Aram Khachaturian
",-1,Fail.
When did the united states declare war on germany?,"The United States declared war on Germany on December 11, 1941, following the Japanese attack on Pearl Harbor on December 7, 1941. This marked the entry of the United States into World War II.","Disambiguation 1. Question: When did the united states declare war on germany during WWI? Answer:April 6, 1917
Disambiguation 2. Question: When did the united states declare war on germany during WWII? Answer:December 11, 1941
",-1,Fail.
Where did pluvial lakes form during the last ice age?,"Pluvial lakes formed during the last ice age in various regions around the world, including North America, Europe, Asia, and Africa. Some well-known examples of pluvial lakes include Lake Bonneville in present-day Utah, Lake Lahontan in present-day Nevada, and Lake Agassiz in present-day Canada. These lakes formed as a result of increased precipitation and runoff from melting glaciers, creating temporary bodies of water that played a significant role in shaping the landscape during the ice age.","Disambiguation 1. Question: What country did pluvial lakes form in during the last Ice Age? Answer:United States
Disambiguation 2. Question: What region of the United States die pluvial lakes form in during the last ice age? Answer:Southwestern
Disambiguation 3. Question: What states did pluvial lakes form in during the last Ice Age? Answer:Utah and California
",-1,Fail.
Who won last year michigan or michigan state?,Michigan State won last year's matchup against Michigan.,"Disambiguation 1. Question: Who won in 2017, Michigan or Michigan State? Answer:Michigan State
Disambiguation 2. Question: Who won in 2016, Michigan or Michigan State? Answer:Michigan
Disambiguation 3. Question: Who won in 2015,  Michigan or Michigan State? Answer:Michigan State
",-1,Fail.
When was stephen curry drafted to the nba?,"Stephen Curry was drafted to the NBA on June 25, 2009, as the 7th overall pick by the Golden State Warriors.","Disambiguation 1. Question: At what event was Stephen Curry drafted to the NBA? Answer:2009 NBA Draft
Disambiguation 2. Question: On what date was Stephen Curry drafted to the NBA? Answer:June 25, 2009
Disambiguation 3. Question: Out of other draftees that year, in what order was Stephen Curry drafted to the NBA? Answer:seventh overall pick
Disambiguation 4. Question: In what round was Stephen Curry drafted to the NBA? Answer:1
Disambiguation 5. Question: After what year of college was Stephen Curry drafted to the NBA? Answer:junior
",1,Pass.
When does call of duty black ops 3 come out?,"Call of Duty: Black Ops 3 was released on November 6, 2015.","Disambiguation 1. Question: When does call of duty: black ops III come out for microsoft windows and playstation 4? Answer:November 6, 2015
Disambiguation 2. Question: When does call of duty: black ops III come out for macos? Answer:April 4 2019
Disambiguation 3. Question: When does the call of duty: black ops II beta release for playstation 4 come out? Answer:August 18, 2015
Disambiguation 4. Question: When does the call of duty: black ops III beta release for xbox one come out? Answer:August 26, 2015
Disambiguation 5. Question: When does the call of duty: black ops III first reveal trailer come out? Answer:April 26, 2015
",-1,Fail.
Who sang take good care of my baby in 1961?,"""Take Good Care of My Baby"" was sung by Bobby Vee in 1961.","Disambiguation 1. Question: Who sang lead vocal for take good care of my baby in 1961? Answer:Robert Thomas Velline
Disambiguation 2. Question: Who sang backup for take good care of my baby in 1961? Answer:The Johnny Mann Singers
",1,Pass.
Who has the fastest 40 yard dash in the nfl combine?,"John Ross currently holds the record for the fastest 40-yard dash time at the NFL Combine, with a time of 4.22 seconds set in 2017.","Disambiguation 1. Question: Who has the fastest official 40 yard dash at the NFL Combine since electronic timing was implemented? Answer:John Ross
Disambiguation 2. Question: Who was reported to have run the fastest 40 yard dash ever at the 1986 NFL combine? Answer:Bo Jackson
Disambiguation 3. Question: Who was claimed to have the fastest ever 40 yard dash at an NFL combine according to hand timing in 2016? Answer:Jakeem Grant
",1,Pass.
When do 2018 academy award nominations come out?,"The 2018 Academy Award nominations were announced on January 23, 2018.","Disambiguation 1. Question: On what day did the 2018 academy award nominations come out? Answer:January 23, 2018
Disambiguation 2. Question: At what time did the 2018 academy award nominations come out? Answer:5:22 a.m. PST
",-1,Fail.
Who is singing at the nba all star weekend?,"The headlining performer for the NBA All-Star Weekend is Grammy-winning artist, The Weeknd.","Disambiguation 1. Question: Who is singing at the nba all star weekend in 2017? Answer:Jon Batiste
Disambiguation 2. Question: Who is singing at the nba all star weekend in 2016? Answer:Ne-Yo
Disambiguation 3. Question: Who is singing at the nba all star weekend in 2015? Answer:Queen Latifah and Tamia
",-1,Fail.
Where did the term saved by the bell originate?,"The term ""saved by the bell"" originated in the world of boxing. In the late 19th and early 20th centuries, boxing matches were often brutal and could result in serious injury or even death. To prevent such outcomes, a rule was established that if a boxer was in danger of being knocked out at the end of a round, the bell would ring to signal the end of the round and save the boxer from further harm. This practice eventually led to the popular expression ""saved by the bell"" being used in a figurative sense to mean being rescued from a difficult or dangerous situation at the last moment.","Disambiguation 1. Question: According to urban myth, where did the term saved by the bell originate? Answer:use of safety coffins in the Victorian era
Disambiguation 2. Question: Where did the term saved by the bell actually originate? Answer:a boxer who is still on their feet but close to being knocked down can be saved from losing by the bell
",-1,Fail.
Who played clarice starling in silence of the lambs?,"Jodie Foster portrayed Clarice Starling in the film ""The Silence of the Lambs.""","Disambiguation 1. Question: Who played adult clarice starling in silence of the lambs? Answer:Alicia Christian Foster
Disambiguation 2. Question: Who played young clarice starling in silence of the lambs? Answer:Masha Skorobogatov
",-1,Fail.
First champion of the women's division of the ufc?,"The first champion of the women's division of the UFC was Ronda Rousey. She became the inaugural UFC Women's Bantamweight Champion on February 23, 2013, by defeating Liz Carmouche at UFC 157. Rousey was a dominant force in women's MMA and helped bring the sport to new heights of popularity.","Disambiguation 1. Question: First featherweight champion of the women's division of the ufc? Answer:Germaine de Randamie
Disambiguation 2. Question: First Bantamweight champion of the women's division of the ufc? Answer:Ronda Rousey
Disambiguation 3. Question: First Flyweight champion of the women's division of the ufc? Answer:Nicco Montaño
Disambiguation 4. Question: First Strawweight champion of the women's division of the ufc? Answer:Carla Esparza
",-1,Fail.
When did construction start on the great wall of china?,"Construction on the Great Wall of China began in the 7th century BC during the Warring States period. However, the majority of the existing wall was built during the Ming Dynasty, starting in the 14th century AD.","Disambiguation 1. Question: When did construction start on the first versions of the great wall of china? Answer:771–476 bc
Disambiguation 2. Question: When did construction start on most parts of the great wall of china visible today? Answer:1368–1644
",1,Pass.
Who played freda in dumb and dumber 2?,Kathleen Turner played the character Freda in the movie Dumb and Dumber To.,"Disambiguation 1. Question: Who played Freda in the Second Dumb and Dumber movie? Answer:Julie Costello
Disambiguation 2. Question: Who played Freda in Dumb and Dumber To? Answer:Kathleen Turner
",1,Pass.
Where does the show the office take place?,"The show ""The Office"" takes place in the fictional town of Scranton, Pennsylvania.","Disambiguation 1. Question: Where does the American version of the show the office take place? Answer:Scranton, Pennsylvania
Disambiguation 2. Question: Where does the British version of the show the office take place? Answer:Slough, Berkshire, English
",-1,Fail.
When did the carolina panthers become a franchise?,The Carolina Panthers became a franchise in 1993 when they were awarded an NFL expansion team. They played their first season in 1995.,"Disambiguation 1. Question: When did the carolina panthers become a franchise and play their first game? Answer:1995
Disambiguation 2. Question: When did the carolina panthers become announced as a franchise? Answer:October 26, 1993
",1,Pass.
What process is used to separate salt from sea water in australian desalination plants?,"The process used to separate salt from sea water in Australian desalination plants is called reverse osmosis. In this process, sea water is forced through a semi-permeable membrane that allows water molecules to pass through while blocking salt and other impurities. The resulting fresh water is then collected and the concentrated salt solution is disposed of. Reverse osmosis is a widely used and effective method for desalinating sea water and providing clean drinking water.","Disambiguation 1. Question: What process using a partially permeable membrane is used to separate salt from sea water in australian desalination plants? Answer:reverse osmosis
Disambiguation 2. Question: What process using evaporation is used to separate salt from sea water in australian desalination plants? Answer:vapor-compression desalination
Disambiguation 3. Question: What process using flashing is used to separate salt from sea water in australian desalination plants? Answer:multi-stage flash distillation
",1,Pass.
When does new season of law and order svu start?,"The new season of Law and Order: SVU is set to premiere on Thursday, September 23, 2021.","Disambiguation 1. Question: When does season 19 of law and order svu start airing? Answer:September 27, 2017
Disambiguation 2. Question: When does season 18 of law and order svu start airing? Answer:September 21, 2016
Disambiguation 3. Question: When does season 17 of law and order svu start airing? Answer:September 23, 2015
Disambiguation 4. Question: When does season 19 of law and order svu production start? Answer:July 20, 2017
Disambiguation 5. Question: When does season 17 of law and order svu production start for the season premiere? Answer:late May 2015
Disambiguation 6. Question: When does season 17 of law and order svu filming start for the remainder of the episodes? Answer:August 21, 2015
",1,Pass.
When does hayley find out she's pregnant?,"Hayley finds out she's pregnant in Season 1, Episode 12 of the TV show ""One Tree Hill.""","Disambiguation 1. Question: What episode does hayley find out she's pregnant in the originals? Answer:pilot
Disambiguation 2. Question: After she realizes what does hayley find out she's pregnant in home & away? Answer:finds herself in a love triangle
",-1,Fail.
Who sang i'm telling you i'm not going?,"The song ""And I Am Telling You I'm Not Going"" is originally performed by Jennifer Holliday in the Broadway musical ""Dreamgirls."" It was later popularized by Jennifer Hudson in the 2006 film adaptation of the musical.","Disambiguation 1. Question: Which character in Dreamgirls sang I'm telling you I'm not going? Answer:Effie White
Disambiguation 2. Question: Who sang I'm telling you I'm not going as the original Effie on Broadway in Dreamgirls? Answer:Jennifer Holliday
Disambiguation 3. Question: Who sang the 2006 version of And I am Telling you I'm not going? Answer:Jennifer Hudson
Disambiguation 4. Question: Who sang the 2014 version of And I am telling you I'm not going? Answer:Whitney Houston
Disambiguation 5. Question: Who sang the 1994 version of And I am telling you I'm not going? Answer:Donna Giles
",1,Pass.
What are the two largest countries in europe?,The two largest countries in Europe by land area are Russia and Ukraine.,"Disambiguation 1. Question: What are the two largest countries in Europe by population? Answer:Russia and Germany
Disambiguation 2. Question: What are the two largest countries in Europe by area? Answer:Russia and Ukraine
",-1,Fail.
Who developed the first model of the mouse?,The first model of the computer mouse was developed by Douglas Engelbart in 1964 while working at the Stanford Research Institute.,"Disambiguation 1. Question: Who developed the first model of the trackball mouse? Answer:Ralph Benjamin
Disambiguation 2. Question: Who developed the first model of a ball mouse? Answer:Bill English
",1,Pass.
Where is lactase found in the digestive system?,"Lactase is an enzyme that is found in the small intestine. Specifically, it is located on the surface of the villi, which are tiny, finger-like projections that line the small intestine. Lactase is responsible for breaking down lactose, a sugar found in dairy products, into simpler sugars that can be easily absorbed by the body. If someone is lactose intolerant, it means their body does not produce enough lactase to properly digest lactose, leading to symptoms such as bloating, gas, and diarrhea.","Disambiguation 1. Question: Where is lactase found in the small intestine of humans? Answer:along the brush border membrane of the differentiated enterocytes lining the villi of the small intestine
Disambiguation 2. Question: Where is lactase found in the digestive system of mammals other than humans? Answer:brush border of the small intestine
Disambiguation 3. Question: In what organ is lactase found in the digestive system? Answer:Small Intestine
",1,Pass.
Number of branches of jammu and kashmir bank?,"The Jammu and Kashmir Bank has a total of 1,062 branches as of the latest available information.","Disambiguation 1. Question: Number of branches of jammu and kashmir bank that was incorporated in 1938? Answer:10
Disambiguation 2. Question: Number of branches of Azad jammu and kashmir bank? Answer:65
",-1,Fail.
Who is the onion knight in game of thrones?,"The Onion Knight in Game of Thrones is a character named Davos Seaworth, who is a loyal and honorable former smuggler turned trusted advisor to Stannis Baratheon. He earned the nickname ""The Onion Knight"" due to his smuggling past, where he once smuggled onions into the besieged city of Storm's End during Robert's Rebellion, helping to save Stannis and his men from starvation. Davos is known for his unwavering loyalty, honesty, and sense of duty throughout the series.","Disambiguation 1. Question: Which character is the onion knight in game of thrones? Answer:Davos Shorthand
Disambiguation 2. Question: Which actor is the onion knight in game of thrones? Answer:Liam Cunningham
",-1,Fail.
When did the cartoon tom and jerry first come out?,"The cartoon ""Tom and Jerry"" first premiered on February 10, 1940. It was created by William Hanna and Joseph Barbera and produced by Metro-Goldwyn-Mayer.","Disambiguation 1. Question: When did the cartoon tom and jerry first come out as a television show? Answer:1975
Disambiguation 2. Question: When did the cartoon tom and jerry first come out as a television special? Answer:July 17, 1989
Disambiguation 3. Question: When did the cartoon tom and jerry first come out as a feature film? Answer:July 30, 1993
",-1,Fail.
What is the name of the waterfall in zimbabwe?,The name of the waterfall in Zimbabwe is Victoria Falls.,"Disambiguation 1. Question: What is the name of the waterfall in Chimaniman, zimbabwe? Answer:Bridal Veil Falls (Chimanimani)
Disambiguation 2. Question: What is the name of the waterfall in mutasa district, zimbabwe? Answer:Mutarazi Falls
Disambiguation 3. Question: What is the name of the largest waterfall in zimbabwe? Answer:Victoria Falls
",-1,Fail.
In game of thrones who is john snow?,"Jon Snow is a prominent character in the popular television series Game of Thrones. He is portrayed as the illegitimate son of Eddard Stark, the Warden of the North. Jon is known for his strong sense of honor and duty, as well as his leadership skills. Throughout the series, he faces numerous challenges and ultimately plays a crucial role in the battle for the Iron Throne.","Disambiguation 1. Question: In game of  Thrones, who plays Jon Snow? Answer:Kit Harington
Disambiguation 2. Question: In Game of Thrones, what is John Snow's significance? Answer:14-year-old illegitimate son of Eddard ""Ned"" Stark and half-brother to Robb, Sansa, Arya, Bran and Rickon.
",-1,Fail.
Who sang come on feel the noise first?,"The song ""Come On Feel the Noise"" was originally performed by the British rock band Slade in 1973. It was later covered by the American rock band Quiet Riot in 1983, which became their most successful single.","Disambiguation 1. Question: What band sang Cum On Feel the Noize first? Answer:Slade
Disambiguation 2. Question: What singer sang Cum On Feel the Noize first? Answer:Noddy Holder
",1,Pass.
One who is converted from one religion to another?,"A person who converts from one religion to another is commonly referred to as a convert or a convert to the new religion. This individual has made a conscious decision to change their religious beliefs and practices, often after a period of reflection, study, and personal conviction. It is important to respect and acknowledge the individual's choice and journey in their spiritual path.","Disambiguation 1. Question: Negative term for one who is converted from one religion to another, usually when referenced by a member of the original religion? Answer:apostate
Disambiguation 2. Question: Neutral, general term for one who is converted from one religion to another? Answer:convert
Disambiguation 3. Question: General term for one who is converted from one religion to another because of a relationship, not due to the aspects of the new religion? Answer:secondary convert
Disambiguation 4. Question: When one who is converted from one religion to another shortly before dying? Answer:deathbed conversion
Disambiguation 5. Question: When one who is converted from one religion to another through force and under duress? Answer:forced convert
",-1,Fail.
Who is the band in the movie 10 things i hate about you?,"The band featured in the movie ""10 Things I Hate About You"" is Letters to Cleo. They perform the song ""Cruel to Be Kind"" at the prom scene in the movie.","Disambiguation 1. Question: What band plays at Club Skunk in the movie 10 Things I Hate About You? Answer:Letters to Cleo
Disambiguation 2. Question: What band plays at the prom in the movie 10 Things I Hate About You? Answer:Save Ferris
",-1,Fail.
When did the philadelphia eagles enter the nfl?,The Philadelphia Eagles entered the NFL in 1933.,"Disambiguation 1. Question: When did the Philadelphia Eagles originally enter the NFL? Answer:1933
Disambiguation 2. Question: When did the Philadelphia Eagles re-enter the NFL, after a year of being combined with the Steelers? Answer:1944
",-1,Fail.
Most goals scored by a single player in an nhl game?,"The record for the most goals scored by a single player in an NHL game is 7, achieved by Joe Malone on January 31, 1920, while playing for the Quebec Bulldogs against the Toronto St. Patricks.","Disambiguation 1. Question: What was the most goals scored by a single player in an NHL game? Answer:7
Disambiguation 2. Question: What player scored the most goals in a single NHL game? Answer:Joe Malone
",1,Pass.
When was the last time the giants went to the playoffs?,The last time the New York Giants went to the playoffs was in the 2016 season. They made it to the playoffs as a Wild Card team but were eliminated in the first round by the Green Bay Packers.,"Disambiguation 1. Question: When was the last time the New York Giants football team went to the playoffs? Answer:2016
Disambiguation 2. Question: When was the last time the San Francisco Giants (formerly New York Giants) baseball team went to the playoffs? Answer:2016
",-1,Fail.
When did the song say my name come out?,"The song ""Say My Name"" by Destiny's Child was released on November 7, 1999.","Disambiguation 1. Question: When did the song Say My Name by Destiny's Child come out? Answer:November 7, 1999
Disambiguation 2. Question: When did the song Say My Name by Bebe Rexha and J Balvin come out? Answer:October 26, 2018
Disambiguation 3. Question: When did the song Say My Name by Peking Duk come out? Answer:July 10, 2015
Disambiguation 4. Question: When did the song Say My Name by Tove Styrke come out? Answer:April 28, 2017
",-1,Fail.
When was rick and morty season 3 released?,"Rick and Morty season 3 was released on April 1, 2017.","Disambiguation 1. Question: When was rick and morty season 3's first episode released? Answer:April 1, 2017
Disambiguation 2. Question: After the first episode, when was the rest of rick and morty season 3 released? Answer:July 30, 2017-October 1, 2017
Disambiguation 3. Question: Over what time span was rick and morty season 3 released? Answer:April 1 – October 1, 2017
Disambiguation 4. Question: When was rick and morty season 3 released on netflix? Answer:one week after their original airdate
Disambiguation 5. Question: When was rick and morty season 3 released on hulu? Answer:June 23, 2018
",-1,Fail.
Who sings ain't nothing gonna break my stride?,"""Ain't Nothing Gonna Break My Stride"" is a song by American singer-songwriter Matthew Wilder.","Disambiguation 1. Question: Who sings the original version of ""Break My Stride""? Answer:Matthew Wilder
Disambiguation 2. Question: Who sings the 1996 official cover of ""Break My Stride""? Answer:Unique II
Disambiguation 3. Question: Who sings the 2004 official cover of ""Break My Stride""? Answer:Blue Lagoon
",-1,Fail.
The involuntary movement of the bolus through the digestive system is known as?,Peristalsis,"Disambiguation 1. Question: The involuntary movement of the bolus through the oropharynx in the digestive system is known as? Answer:the pharyngeal phase
Disambiguation 2. Question: The involuntary movement of the bolus through the esophagus in the digestive system is known as? Answer:Esophageal peristalsis
",-1,Fail.
When was 1000 rs note introduced in india?,The 1000 rupee note was first introduced in India in November 2000.,"Disambiguation 1. Question: When was 1000 rs note first introduced in india? Answer:1938
Disambiguation 2. Question: When was 1000 rs note first reintroduced in india? Answer:1954
Disambiguation 3. Question: When was 1000 rs note last  reintroduced in india? Answer:November 2000
",-1,Fail.
Where does the grand union canal start and end?,"The Grand Union Canal starts in Birmingham, England, at Gas Street Basin and ends in London, England, at Brentford Lock. It is the longest canal in the UK, stretching over 137 miles and passing through various towns and cities along the way.","Disambiguation 1. Question: Where does the main part of the Grand Union Canal start and end? Answer:Starts in London, ends in Birmingham
Disambiguation 2. Question: Where are the start and end points of the arms of the grand union canal? Answer:Leicester,  Slough, Aylesbury, Wendover, Northampton
",-1,Fail.
What was the capital city of the aztec empire?,"The capital city of the Aztec Empire was Tenochtitlan, located in present-day Mexico City. Tenochtitlan was founded in 1325 and served as the political, religious, and economic center of the Aztec civilization. It was built on an island in the middle of Lake Texcoco and was connected to the mainland by causeways. Tenochtitlan was a thriving city with impressive architecture, including temples, palaces, and markets.","Disambiguation 1. Question: What were the capital cities of the aztec empire initially? Answer:Tlacopan
Disambiguation 2. Question: What was the most important capital city of the aztec empire? Answer:Tenochtitlan
",-1,Fail.
How does the black panther get his power?,"In the Marvel Comics universe, the Black Panther gets his power from consuming the heart-shaped herb, a plant that only grows in Wakanda. This herb enhances the physical abilities of the person who consumes it, granting them superhuman strength, speed, agility, and senses. Additionally, the Black Panther also gains enhanced reflexes, endurance, and healing abilities from the herb, making him one of the most formidable superheroes in the Marvel universe.","Disambiguation 1. Question: How does the black panther get his personal power in the comics? Answer:eating the heart-shaped herb
Disambiguation 2. Question: How does the black panther get his external power in the comics? Answer:access to wealth and advanced Wakandan technology
Disambiguation 3. Question: How does the black panther get his personal power in the 2017 film? Answer:ingesting the heart-shaped herb
",-1,Fail.
Who wrote we're going to be friends?,"The song ""We're Going to be Friends"" was written by Jack White and performed by The White Stripes.","Disambiguation 1. Question: Who wrote the song We're going to be friends? Answer:Jack White
Disambiguation 2. Question: Who wrote the book We're going to be friends? Answer:Jack White
",1,Pass.
Who were the presidents that were assassinated while in office?,"The presidents who were assassinated while in office are Abraham Lincoln, James A. Garfield, William McKinley, and John F. Kennedy.","Disambiguation 1. Question: Who were the four presidents that were assassinated while in office? Answer:John F. Kennedy
Disambiguation 2. Question: Who was the first president that was assassinated while in office? Answer:Lincoln
Disambiguation 3. Question: Who was the most recent president that was assassinated while in office? Answer:John F. Kennedy
",-1,Fail.
Who invented the first car to run on gasoline?,"The first car to run on gasoline was invented by Karl Benz in 1885. Benz's creation, known as the Benz Patent-Motorwagen, is widely considered to be the first true automobile powered by an internal combustion engine running on gasoline.","Disambiguation 1. Question: Who actually invented the first car to run on gasoline? Answer:Siegfried Marcus
Disambiguation 2. Question: Who was often incorrectly said to have invented the first car to run on gasoline? Answer:Karl Benz
",-1,Fail.
Where is the black hole located in our galaxy?,"The black hole located in our galaxy is known as Sagittarius A* and is situated at the center of the Milky Way. It is approximately 26,000 light-years away from Earth in the constellation Sagittarius. Sagittarius A* is a supermassive black hole with a mass equivalent to about 4 million times that of our Sun.","Disambiguation 1. Question: In what region is the black hole located in our galaxy? Answer:The center
Disambiguation 2. Question: In what specific location is the black hole located in our galaxy? Answer:Sagittarius A
",1,Pass.
Who's got the most followers on twitter?,"As of September 2021, the Twitter account with the most followers is former U.S. President Barack Obama, with over 129 million followers.","Disambiguation 1. Question: Which account's got the most followers on twitter? Answer:@BarackObama
Disambiguation 2. Question: Which person's got the most followers on twitter? Answer:Barack Hussein Obama II
",1,Pass.
What does the c mean in the nfl?,"The ""C"" in the NFL stands for captain. Captains are selected by the team and are typically veteran players who demonstrate leadership qualities both on and off the field. Captains are responsible for representing their team during the coin toss, communicating with the referees, and providing guidance and motivation to their teammates.","Disambiguation 1. Question: When there is a C on a uniform in the NFL, what does it mean? Answer:Captain
Disambiguation 2. Question: When someone's position is designated as C in the NFL, what does that mean? Answer:Center
",-1,Fail.
The fall of the first republic of nigeria took place on?,"The fall of the first republic of Nigeria took place on January 15, 1966, when a group of army officers led by Major Chukwuma Kaduna Nzeogwu carried out a military coup, resulting in the overthrow of the government led by Prime Minister Sir Abubakar Tafawa Balewa.","Disambiguation 1. Question: The fall of the first republic of nigeria due to a coup d'état took place on? Answer:15 January 1966
Disambiguation 2. Question: The fall of the first republic of nigeria due to Major-General Johnson Aguiyi-Ironsi taking control took place on? Answer:January 16, 1966
",-1,Fail.
Who owns the biltmore estate in north carolina?,The Biltmore Estate in North Carolina is owned by the descendants of George Washington Vanderbilt II.,"Disambiguation 1. Question: Who originally owned Biltmore Estate in North Carolina? Answer:George Washington Vanderbilt II
Disambiguation 2. Question: Who currently owns the Biltmore Estate in North Carolina? Answer:Dini Pickering and Bill Cecil
",-1,Fail.
When do most schools go back after summer?,"Most schools in the United States typically go back after summer break in late August or early September. However, the exact date can vary depending on the school district and location. It is best to check with your specific school or school district for the exact back-to-school date.","Disambiguation 1. Question: When do most schools go back after summer in the Northern Hemisphere? Answer:August or September
Disambiguation 2. Question: When do most schools go back after summer in the Southern Hemisphere? Answer:January or February
Disambiguation 3. Question: In the United States during the 20th century, when do most schools go back after summer? Answer:shortly after Labor Day
Disambiguation 4. Question: In the United States during the 21st century, when do most schools go back after summer? Answer:earlier in August or even late July
",1,Pass.
How many cards do you get when you play uno?,"When you play Uno, each player is typically dealt 7 cards at the beginning of the game. The goal is to be the first player to get rid of all of your cards by matching them with the top card of the discard pile either by number, color, or action.","Disambiguation 1. Question: How many cards do you get at the beginning of the game when you play uno? Answer:seven
Disambiguation 2. Question: How many cards do you get when you play uno during your turn if you do not play a card? Answer:1
Disambiguation 3. Question: How many cards do you get when you play uno and the player before you in sequence plays a Draw Two card? Answer:Two
Disambiguation 4. Question: How many cards do you get when you play uno and the player before you in sequence plays a Wild Draw Four card? Answer:Four
",-1,Fail.
Who plays the queen in chronicles of narnia?,"Tilda Swinton plays the White Witch, who is the main antagonist in ""The Chronicles of Narnia"" film series. The character of the queen in the series is actually played by actress Barbara Kellerman in the 1988 TV adaptation of ""The Lion, the Witch, and the Wardrobe.""","Disambiguation 1. Question: Who plays Queen Jadis in Chronicles of Narnia? Answer:Tilda Swinton
Disambiguation 2. Question: Who plays Queen Lilliandil in Chronicles of Narnia? Answer:Laura Brent
",1,Pass.
Who has the number one pick in the nba draft this year?,The Detroit Pistons have the number one pick in the 2021 NBA Draft.,"Disambiguation 1. Question: Who was the number one pick in the nba draft in 2017? Answer:Markelle Fultz
Disambiguation 2. Question: Who was the number one pick in the nba draft in 2016? Answer:Ben Simmons
Disambiguation 3. Question: Who was the number on pick in the nba draft in 2015? Answer:Karl-Anthony Towns
",-1,Fail.
Who wrote the music to the lion king?,"The music for The Lion King was composed by Hans Zimmer, with additional music by Lebo M. and Elton John.","Disambiguation 1. Question: Who wrote the music to the 1994 lion king film? Answer:Elton John and Tim Rice and Hans Zimmer
Disambiguation 2. Question: Who wrote the music to the 2019 lion king film? Answer:Elton John and Tim Rice, Hans Zimmer, Lebo M. and Beyoncé
",-1,Fail.
Who is the new owner of rajasthan royals?,"The new owner of Rajasthan Royals is Manoj Badale, who is the co-founder of the Emerging Media group.","Disambiguation 1. Question: Who is the new owner of rajasthan royals with 44% ownership? Answer:Amisha Hathiramani
Disambiguation 2. Question: Who is the new owner of rajasthan royals with 32% ownership? Answer:Manoj Badale
Disambiguation 3. Question: Who is the new owner of rajasthan royals with 11% ownership? Answer:Lachlan Murdoch
Disambiguation 4. Question: Who is the new owner of rajasthan royals with 3% ownership? Answer:Shane Warne
",-1,Fail.
Where are the veins located in your body?,"Veins are blood vessels that carry deoxygenated blood back to the heart. They are located throughout the body, running parallel to arteries. Some common locations where veins can be found include the arms, legs, neck, and chest. Veins can also be found in organs such as the liver, kidneys, and brain. It is important to note that the exact location of veins can vary from person to person, but they generally follow a similar pattern throughout the body.","Disambiguation 1. Question: Where are superficial veins located in your body? Answer:close to the skin
Disambiguation 2. Question: Where are deep veins located in your body? Answer:deeper in the body
Disambiguation 3. Question: Where are perforator veins located in your body? Answer:lower limbs and feet
Disambiguation 4. Question: Where are communicating veins located in your body? Answer:in between superficial veins and deep veins
Disambiguation 5. Question: where are pulmonary veins located in your body? Answer:the lungs and heart
",-1,Fail.
When was the last time uga won a national championship?,"The University of Georgia Bulldogs last won a national championship in football in the 1980 season. They defeated the Notre Dame Fighting Irish in the Sugar Bowl on January 1, 1981, to claim the title.","Disambiguation 1. Question: When was the last time UGA won a national football championship? Answer:1980
Disambiguation 2. Question: When was the last time UGA won a national gymnastics championship? Answer:2009
Disambiguation 3. Question: When was the last time UGA won a national baseball championship? Answer:1990
Disambiguation 4. Question: When was the last time UGA won a national golf championship? Answer:2005
Disambiguation 5. Question: When was the last time UGA won a national women's swimming and diving championship? Answer:2016
Disambiguation 6. Question: When was the last time UGA won a national track and field championship? Answer:2018
Disambiguation 7. Question: When was the last time UGA won a national tennis championship? Answer:2019
Disambiguation 8. Question: When was the last time UGA won a national equestrian championship? Answer:2014
",-1,Fail.
Who won the gold medal in high jump at rio paralympic games?,The gold medal in high jump at the Rio Paralympic Games was won by Mariyappan Thangavelu from India.,"Disambiguation 1. Question: Who won the gold medal in men's high jump at rio paralympic games in Class T42? Answer:Mariyappan Thangavelu
Disambiguation 2. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T44? Answer:Maciej Lepiato
Disambiguation 3. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T47? Answer:Roderick Townsend-Roberts
Disambiguation 4. Question: Who won the gold medal in women's high jump at the Rio Paralympic games? Answer:Ruth Beitia
",-1,Fail.
Who was formula one world champion four times in a row from 2010 to 2013?,Sebastian Vettel was the Formula One World Champion four times in a row from 2010 to 2013.,"Disambiguation 1. Question: What driver was formula one world champion four times in a row from 2010 to 2013? Answer:Sebastian Vettel
Disambiguation 2. Question: What constructor was formula one world champion four times in a row from 2010 to 2013? Answer:Red Bull
Disambiguation 3. Question: What country was formula one world champion four times in a row from 2010 to 2013? Answer:Germany
",-1,Fail.
When does the secret life of bees take place?,"The Secret Life of Bees takes place in the 1960s, specifically in South Carolina during the Civil Rights Movement.","Disambiguation 1. Question: When does the secret life of bees novel take place? Answer:1964
Disambiguation 2. Question: When does the secret life of bees film take place? Answer:1964
",1,Pass.
In which year india's capital shifted from calcutta to delhi?,India's capital shifted from Calcutta to Delhi in the year 1911.,"Disambiguation 1. Question: Which year was it announced that India's capital would shift from Calcutta to Delhi? Answer:December 1911
Disambiguation 2. Question: In which year was India's new capital Delhi inaugurated? Answer:1931
",-1,Fail.
