question,answer,reference,label,judgement
Who sang take good care of my baby in 1961?,"Bobby Vee sang ""Take Good Care of My Baby"" in 1961.","Disambiguation 1. Question: Who sang lead vocal for take good care of my baby in 1961? Answer:Robert Thomas Velline
Disambiguation 2. Question: Who sang backup for take good care of my baby in 1961? Answer:The Johnny Mann Singers
",-1,Fail.
Who has the fastest 40 yard dash in the nfl combine?,"As of the latest NFL Combine, the fastest 40-yard dash time was set by John Ross in 2017 with a time of 4.22 seconds.","Disambiguation 1. Question: Who has the fastest official 40 yard dash at the NFL Combine since electronic timing was implemented? Answer:John Ross
Disambiguation 2. Question: Who was reported to have run the fastest 40 yard dash ever at the 1986 NFL combine? Answer:Bo Jackson
Disambiguation 3. Question: Who was claimed to have the fastest ever 40 yard dash at an NFL combine according to hand timing in 2016? Answer:Jakeem Grant
",1,Pass.
When do 2018 academy award nominations come out?,"The 2018 Academy Award nominations were announced on January 23, 2018.","Disambiguation 1. Question: On what day did the 2018 academy award nominations come out? Answer:January 23, 2018
Disambiguation 2. Question: At what time did the 2018 academy award nominations come out? Answer:5:22 a.m. PST
",-1,Fail.
Who is singing at the nba all star weekend?,"The performers at the NBA All-Star Weekend vary each year, so the specific artist or artists singing at the event would depend on the year in question. Typically, popular musicians and artists are invited to perform at the NBA All-Star Weekend festivities.","Disambiguation 1. Question: Who is singing at the nba all star weekend in 2017? Answer:Jon Batiste
Disambiguation 2. Question: Who is singing at the nba all star weekend in 2016? Answer:Ne-Yo
Disambiguation 3. Question: Who is singing at the nba all star weekend in 2015? Answer:Queen Latifah and Tamia
",1,Pass.
Where did the term saved by the bell originate?,"The term ""saved by the bell"" originated in the world of boxing. It refers to a situation where a boxer is saved from being knocked out by the ringing of the bell that marks the end of a round. This gives the boxer a chance to recover and continue the fight in the next round.","Disambiguation 1. Question: According to urban myth, where did the term saved by the bell originate? Answer:use of safety coffins in the Victorian era
Disambiguation 2. Question: Where did the term saved by the bell actually originate? Answer:a boxer who is still on their feet but close to being knocked down can be saved from losing by the bell
",1,Pass.
Who played clarice starling in silence of the lambs?,"Jodie Foster played Clarice Starling in ""The Silence of the Lambs.""","Disambiguation 1. Question: Who played adult clarice starling in silence of the lambs? Answer:Alicia Christian Foster
Disambiguation 2. Question: Who played young clarice starling in silence of the lambs? Answer:Masha Skorobogatov
",-1,Fail.
First champion of the women's division of the ufc?,"The first champion of the women's division of the UFC was Ronda Rousey. She became the inaugural UFC Women's Bantamweight Champion on February 23, 2013, by defeating Liz Carmouche at UFC 157.","Disambiguation 1. Question: First featherweight champion of the women's division of the ufc? Answer:Germaine de Randamie
Disambiguation 2. Question: First Bantamweight champion of the women's division of the ufc? Answer:Ronda Rousey
Disambiguation 3. Question: First Flyweight champion of the women's division of the ufc? Answer:Nicco Montaño
Disambiguation 4. Question: First Strawweight champion of the women's division of the ufc? Answer:Carla Esparza
",-1,Fail.
When did construction start on the great wall of china?,"Construction on the Great Wall of China began during the 7th century BC, with various dynasties contributing to its construction over the centuries. The most well-known sections of the wall were built during the Ming Dynasty, starting in the 14th century.","Disambiguation 1. Question: When did construction start on the first versions of the great wall of china? Answer:771–476 bc
Disambiguation 2. Question: When did construction start on most parts of the great wall of china visible today? Answer:1368–1644
",1,Pass.
Who played freda in dumb and dumber 2?,"Kathleen Turner played the character Freda in the movie ""Dumb and Dumber To"" (Dumb and Dumber 2).","Disambiguation 1. Question: Who played Freda in the Second Dumb and Dumber movie? Answer:Julie Costello
Disambiguation 2. Question: Who played Freda in Dumb and Dumber To? Answer:Kathleen Turner
",1,Pass.
Where does the show the office take place?,"The show ""The Office"" takes place in the fictional town of Scranton, Pennsylvania.","Disambiguation 1. Question: Where does the American version of the show the office take place? Answer:Scranton, Pennsylvania
Disambiguation 2. Question: Where does the British version of the show the office take place? Answer:Slough, Berkshire, English
",-1,Fail.
When did the carolina panthers become a franchise?,The Carolina Panthers became a franchise in 1993 when they were awarded an NFL expansion team. They played their first season in 1995.,"Disambiguation 1. Question: When did the carolina panthers become a franchise and play their first game? Answer:1995
Disambiguation 2. Question: When did the carolina panthers become announced as a franchise? Answer:October 26, 1993
",1,Pass.
What process is used to separate salt from sea water in australian desalination plants?,The process used to separate salt from sea water in Australian desalination plants is called reverse osmosis. This process involves pushing seawater through a membrane that allows water molecules to pass through while blocking salt and other impurities.,"Disambiguation 1. Question: What process using a partially permeable membrane is used to separate salt from sea water in australian desalination plants? Answer:reverse osmosis
Disambiguation 2. Question: What process using evaporation is used to separate salt from sea water in australian desalination plants? Answer:vapor-compression desalination
Disambiguation 3. Question: What process using flashing is used to separate salt from sea water in australian desalination plants? Answer:multi-stage flash distillation
",1,Pass.
When does new season of law and order svu start?,"The new season of Law and Order: SVU typically premieres in the fall, around September or October. However, the exact premiere date can vary each year, so it is best to check the official NBC website or TV listings for the most up-to-date information.","Disambiguation 1. Question: When does season 19 of law and order svu start airing? Answer:September 27, 2017
Disambiguation 2. Question: When does season 18 of law and order svu start airing? Answer:September 21, 2016
Disambiguation 3. Question: When does season 17 of law and order svu start airing? Answer:September 23, 2015
Disambiguation 4. Question: When does season 19 of law and order svu production start? Answer:July 20, 2017
Disambiguation 5. Question: When does season 17 of law and order svu production start for the season premiere? Answer:late May 2015
Disambiguation 6. Question: When does season 17 of law and order svu filming start for the remainder of the episodes? Answer:August 21, 2015
",-1,Fail.
When does hayley find out she's pregnant?,"The question is unclear as it does not specify which Hayley you are referring to. Without more context, it is impossible to provide an accurate answer.","Disambiguation 1. Question: What episode does hayley find out she's pregnant in the originals? Answer:pilot
Disambiguation 2. Question: After she realizes what does hayley find out she's pregnant in home & away? Answer:finds herself in a love triangle
",1,Pass.
Who sang i'm telling you i'm not going?,"The song ""And I Am Telling You I'm Not Going"" is originally from the Broadway musical ""Dreamgirls."" It was famously performed by Jennifer Holliday in the original Broadway production and later by Jennifer Hudson in the film adaptation.","Disambiguation 1. Question: Which character in Dreamgirls sang I'm telling you I'm not going? Answer:Effie White
Disambiguation 2. Question: Who sang I'm telling you I'm not going as the original Effie on Broadway in Dreamgirls? Answer:Jennifer Holliday
Disambiguation 3. Question: Who sang the 2006 version of And I am Telling you I'm not going? Answer:Jennifer Hudson
Disambiguation 4. Question: Who sang the 2014 version of And I am telling you I'm not going? Answer:Whitney Houston
Disambiguation 5. Question: Who sang the 1994 version of And I am telling you I'm not going? Answer:Donna Giles
",1,Pass.
What are the two largest countries in europe?,The two largest countries in Europe by land area are Russia and Ukraine.,"Disambiguation 1. Question: What are the two largest countries in Europe by population? Answer:Russia and Germany
Disambiguation 2. Question: What are the two largest countries in Europe by area? Answer:Russia and Ukraine
",1,Pass.
Who developed the first model of the mouse?,The first computer mouse was developed by Douglas Engelbart in 1964.,"Disambiguation 1. Question: Who developed the first model of the trackball mouse? Answer:Ralph Benjamin
Disambiguation 2. Question: Who developed the first model of a ball mouse? Answer:Bill English
",-1,Fail.
Where is lactase found in the digestive system?,"Lactase is an enzyme that is found in the small intestine. Specifically, it is produced by cells lining the small intestine and is responsible for breaking down lactose, a sugar found in dairy products.","Disambiguation 1. Question: Where is lactase found in the small intestine of humans? Answer:along the brush border membrane of the differentiated enterocytes lining the villi of the small intestine
Disambiguation 2. Question: Where is lactase found in the digestive system of mammals other than humans? Answer:brush border of the small intestine
Disambiguation 3. Question: In what organ is lactase found in the digestive system? Answer:Small Intestine
",1,Pass.
Number of branches of jammu and kashmir bank?,"The Jammu and Kashmir Bank has around 1,000 branches spread across the Union Territory of Jammu and Kashmir and other parts of India.","Disambiguation 1. Question: Number of branches of jammu and kashmir bank that was incorporated in 1938? Answer:10
Disambiguation 2. Question: Number of branches of Azad jammu and kashmir bank? Answer:65
",-1,Fail.
Who is the onion knight in game of thrones?,"The Onion Knight in Game of Thrones is a character named Davos Seaworth, played by actor Liam Cunningham. Davos is a loyal and honorable former smuggler who becomes a trusted advisor to Stannis Baratheon and later Jon Snow.","Disambiguation 1. Question: Which character is the onion knight in game of thrones? Answer:Davos Shorthand
Disambiguation 2. Question: Which actor is the onion knight in game of thrones? Answer:Liam Cunningham
",1,Pass.
When did the cartoon tom and jerry first come out?,"The cartoon ""Tom and Jerry"" first came out on February 10, 1940.","Disambiguation 1. Question: When did the cartoon tom and jerry first come out as a television show? Answer:1975
Disambiguation 2. Question: When did the cartoon tom and jerry first come out as a television special? Answer:July 17, 1989
Disambiguation 3. Question: When did the cartoon tom and jerry first come out as a feature film? Answer:July 30, 1993
",-1,Fail.
What is the name of the waterfall in zimbabwe?,The name of the waterfall in Zimbabwe is Victoria Falls.,"Disambiguation 1. Question: What is the name of the waterfall in Chimaniman, zimbabwe? Answer:Bridal Veil Falls (Chimanimani)
Disambiguation 2. Question: What is the name of the waterfall in mutasa district, zimbabwe? Answer:Mutarazi Falls
Disambiguation 3. Question: What is the name of the largest waterfall in zimbabwe? Answer:Victoria Falls
",-1,Fail.
In game of thrones who is john snow?,"In Game of Thrones, Jon Snow is a prominent character who is revealed to be the son of Lyanna Stark and Rhaegar Targaryen, making him a legitimate heir to the Iron Throne. He is raised as the illegitimate son of Eddard Stark and serves as Lord Commander of the Night's Watch before becoming King in the North.","Disambiguation 1. Question: In game of  Thrones, who plays Jon Snow? Answer:Kit Harington
Disambiguation 2. Question: In Game of Thrones, what is John Snow's significance? Answer:14-year-old illegitimate son of Eddard ""Ned"" Stark and half-brother to Robb, Sansa, Arya, Bran and Rickon.
",1,Pass.
Who sang come on feel the noise first?,"The song ""Come On Feel the Noise"" was originally performed by the British rock band Slade in 1973. It was later covered by the American rock band Quiet Riot in 1983, which became their most successful hit.","Disambiguation 1. Question: What band sang Cum On Feel the Noize first? Answer:Slade
Disambiguation 2. Question: What singer sang Cum On Feel the Noize first? Answer:Noddy Holder
",1,Pass.
One who is converted from one religion to another?,One who is converted from one religion to another is commonly referred to as a convert or a convert to the new religion.,"Disambiguation 1. Question: Negative term for one who is converted from one religion to another, usually when referenced by a member of the original religion? Answer:apostate
Disambiguation 2. Question: Neutral, general term for one who is converted from one religion to another? Answer:convert
Disambiguation 3. Question: General term for one who is converted from one religion to another because of a relationship, not due to the aspects of the new religion? Answer:secondary convert
Disambiguation 4. Question: When one who is converted from one religion to another shortly before dying? Answer:deathbed conversion
Disambiguation 5. Question: When one who is converted from one religion to another through force and under duress? Answer:forced convert
",-1,Fail.
Who is the band in the movie 10 things i hate about you?,"The band in the movie ""10 Things I Hate About You"" is Letters to Cleo. They perform at the prom scene in the movie.","Disambiguation 1. Question: What band plays at Club Skunk in the movie 10 Things I Hate About You? Answer:Letters to Cleo
Disambiguation 2. Question: What band plays at the prom in the movie 10 Things I Hate About You? Answer:Save Ferris
",-1,Fail.
When did the philadelphia eagles enter the nfl?,The Philadelphia Eagles entered the NFL in 1933.,"Disambiguation 1. Question: When did the Philadelphia Eagles originally enter the NFL? Answer:1933
Disambiguation 2. Question: When did the Philadelphia Eagles re-enter the NFL, after a year of being combined with the Steelers? Answer:1944
",-1,Fail.
Most goals scored by a single player in an nhl game?,"The most goals scored by a single player in an NHL game is 7, achieved by Joe Malone on January 31, 1920, and by Wayne Gretzky on February 18, 1981.","Disambiguation 1. Question: What was the most goals scored by a single player in an NHL game? Answer:7
Disambiguation 2. Question: What player scored the most goals in a single NHL game? Answer:Joe Malone
",-1,Fail.
When was the last time the giants went to the playoffs?,The last time the Giants went to the playoffs was in the 2016 NFL season. They made it to the playoffs as a Wild Card team but were eliminated in the first round by the Green Bay Packers.,"Disambiguation 1. Question: When was the last time the New York Giants football team went to the playoffs? Answer:2016
Disambiguation 2. Question: When was the last time the San Francisco Giants (formerly New York Giants) baseball team went to the playoffs? Answer:2016
",1,Pass.
When did the song say my name come out?,"The song ""Say My Name"" was released by Destiny's Child in 1999 as part of their album ""The Writing's on the Wall.""","Disambiguation 1. Question: When did the song Say My Name by Destiny's Child come out? Answer:November 7, 1999
Disambiguation 2. Question: When did the song Say My Name by Bebe Rexha and J Balvin come out? Answer:October 26, 2018
Disambiguation 3. Question: When did the song Say My Name by Peking Duk come out? Answer:July 10, 2015
Disambiguation 4. Question: When did the song Say My Name by Tove Styrke come out? Answer:April 28, 2017
",-1,Fail.
When was rick and morty season 3 released?,"Rick and Morty Season 3 was released on July 30, 2017.","Disambiguation 1. Question: When was rick and morty season 3's first episode released? Answer:April 1, 2017
Disambiguation 2. Question: After the first episode, when was the rest of rick and morty season 3 released? Answer:July 30, 2017-October 1, 2017
Disambiguation 3. Question: Over what time span was rick and morty season 3 released? Answer:April 1 – October 1, 2017
Disambiguation 4. Question: When was rick and morty season 3 released on netflix? Answer:one week after their original airdate
Disambiguation 5. Question: When was rick and morty season 3 released on hulu? Answer:June 23, 2018
",-1,Fail.
Who sings ain't nothing gonna break my stride?,"""Ain't Nothing Gonna Break My Stride"" is a song by American singer Matthew Wilder.","Disambiguation 1. Question: Who sings the original version of ""Break My Stride""? Answer:Matthew Wilder
Disambiguation 2. Question: Who sings the 1996 official cover of ""Break My Stride""? Answer:Unique II
Disambiguation 3. Question: Who sings the 2004 official cover of ""Break My Stride""? Answer:Blue Lagoon
",-1,Fail.
The involuntary movement of the bolus through the digestive system is known as?,The involuntary movement of the bolus through the digestive system is known as peristalsis.,"Disambiguation 1. Question: The involuntary movement of the bolus through the oropharynx in the digestive system is known as? Answer:the pharyngeal phase
Disambiguation 2. Question: The involuntary movement of the bolus through the esophagus in the digestive system is known as? Answer:Esophageal peristalsis
",-1,Fail.
When was 1000 rs note introduced in india?,The 1000 rupee note was first introduced in India in November 2000.,"Disambiguation 1. Question: When was 1000 rs note first introduced in india? Answer:1938
Disambiguation 2. Question: When was 1000 rs note first reintroduced in india? Answer:1954
Disambiguation 3. Question: When was 1000 rs note last  reintroduced in india? Answer:November 2000
",-1,Fail.
Where does the grand union canal start and end?,"The Grand Union Canal starts in London, England, at Brentford on the River Thames, and ends in Birmingham, England, at Gas Street Basin.","Disambiguation 1. Question: Where does the main part of the Grand Union Canal start and end? Answer:Starts in London, ends in Birmingham
Disambiguation 2. Question: Where are the start and end points of the arms of the grand union canal? Answer:Leicester,  Slough, Aylesbury, Wendover, Northampton
",1,Pass.
What was the capital city of the aztec empire?,"The capital city of the Aztec Empire was Tenochtitlan, located on an island in Lake Texcoco in present-day Mexico City.","Disambiguation 1. Question: What were the capital cities of the aztec empire initially? Answer:Tlacopan
Disambiguation 2. Question: What was the most important capital city of the aztec empire? Answer:Tenochtitlan
",-1,Fail.
How does the black panther get his power?,"In the Marvel Comics universe, the Black Panther gets his power from consuming the heart-shaped herb, a plant that grants enhanced strength, agility, and senses to those who ingest it. Additionally, the Black Panther mantle is passed down through generations of the Wakandan royal family, with each new Black Panther gaining the powers and abilities associated with the title.","Disambiguation 1. Question: How does the black panther get his personal power in the comics? Answer:eating the heart-shaped herb
Disambiguation 2. Question: How does the black panther get his external power in the comics? Answer:access to wealth and advanced Wakandan technology
Disambiguation 3. Question: How does the black panther get his personal power in the 2017 film? Answer:ingesting the heart-shaped herb
",1,Pass.
Who wrote we're going to be friends?,"The song ""We're Going to be Friends"" was written by Jack White, who is a member of the band The White Stripes.","Disambiguation 1. Question: Who wrote the song We're going to be friends? Answer:Jack White
Disambiguation 2. Question: Who wrote the book We're going to be friends? Answer:Jack White
",1,Pass.
Who were the presidents that were assassinated while in office?,"The presidents of the United States who were assassinated while in office were Abraham Lincoln, James A. Garfield, William McKinley, and John F. Kennedy.","Disambiguation 1. Question: Who were the four presidents that were assassinated while in office? Answer:John F. Kennedy
Disambiguation 2. Question: Who was the first president that was assassinated while in office? Answer:Lincoln
Disambiguation 3. Question: Who was the most recent president that was assassinated while in office? Answer:John F. Kennedy
",-1,Fail.
Who invented the first car to run on gasoline?,The first car to run on gasoline was invented by Karl Benz in 1885. Benz's creation is considered the first true automobile as it was powered by an internal combustion engine fueled by gasoline.,"Disambiguation 1. Question: Who actually invented the first car to run on gasoline? Answer:Siegfried Marcus
Disambiguation 2. Question: Who was often incorrectly said to have invented the first car to run on gasoline? Answer:Karl Benz
",-1,Fail.
Where is the black hole located in our galaxy?,The black hole located in our galaxy is known as Sagittarius A* and is situated at the center of the Milky Way galaxy.,"Disambiguation 1. Question: In what region is the black hole located in our galaxy? Answer:The center
Disambiguation 2. Question: In what specific location is the black hole located in our galaxy? Answer:Sagittarius A
",1,Pass.
Who's got the most followers on twitter?,"As of September 2021, the Twitter account with the most followers is that of former U.S. President Barack Obama, with over 129 million followers.","Disambiguation 1. Question: Which account's got the most followers on twitter? Answer:@BarackObama
Disambiguation 2. Question: Which person's got the most followers on twitter? Answer:Barack Hussein Obama II
",-1,Fail.
What does the c mean in the nfl?,"The ""C"" in the NFL stands for captain. Each team in the NFL can designate up to six captains, who are chosen by the team's coaching staff or players. Captains are typically veteran players who demonstrate leadership qualities on and off the field.","Disambiguation 1. Question: When there is a C on a uniform in the NFL, what does it mean? Answer:Captain
Disambiguation 2. Question: When someone's position is designated as C in the NFL, what does that mean? Answer:Center
",1,Pass.
The fall of the first republic of nigeria took place on?,"The first republic of Nigeria fell on January 15, 1966, following a military coup.","Disambiguation 1. Question: The fall of the first republic of nigeria due to a coup d'état took place on? Answer:15 January 1966
Disambiguation 2. Question: The fall of the first republic of nigeria due to Major-General Johnson Aguiyi-Ironsi taking control took place on? Answer:January 16, 1966
",1,Pass.
Who owns the biltmore estate in north carolina?,"The Biltmore Estate in North Carolina is owned by the Biltmore Company, which is a privately held company owned by the descendants of George Washington Vanderbilt II.","Disambiguation 1. Question: Who originally owned Biltmore Estate in North Carolina? Answer:George Washington Vanderbilt II
Disambiguation 2. Question: Who currently owns the Biltmore Estate in North Carolina? Answer:Dini Pickering and Bill Cecil
",1,Pass.
When do most schools go back after summer?,"Most schools in the United States typically go back after summer break in late August or early September. However, the exact date can vary depending on the school district and location.","Disambiguation 1. Question: When do most schools go back after summer in the Northern Hemisphere? Answer:August or September
Disambiguation 2. Question: When do most schools go back after summer in the Southern Hemisphere? Answer:January or February
Disambiguation 3. Question: In the United States during the 20th century, when do most schools go back after summer? Answer:shortly after Labor Day
Disambiguation 4. Question: In the United States during the 21st century, when do most schools go back after summer? Answer:earlier in August or even late July
",-1,Fail.
How many cards do you get when you play uno?,"In the game Uno, each player is typically dealt 7 cards at the beginning of the game.","Disambiguation 1. Question: How many cards do you get at the beginning of the game when you play uno? Answer:seven
Disambiguation 2. Question: How many cards do you get when you play uno during your turn if you do not play a card? Answer:1
Disambiguation 3. Question: How many cards do you get when you play uno and the player before you in sequence plays a Draw Two card? Answer:Two
Disambiguation 4. Question: How many cards do you get when you play uno and the player before you in sequence plays a Wild Draw Four card? Answer:Four
",1,Pass.
Who plays the queen in chronicles of narnia?,"In the Chronicles of Narnia film series, the role of the Queen is played by Tilda Swinton.","Disambiguation 1. Question: Who plays Queen Jadis in Chronicles of Narnia? Answer:Tilda Swinton
Disambiguation 2. Question: Who plays Queen Lilliandil in Chronicles of Narnia? Answer:Laura Brent
",-1,Fail.
Who has the number one pick in the nba draft this year?,The Detroit Pistons have the number one pick in the 2021 NBA Draft.,"Disambiguation 1. Question: Who was the number one pick in the nba draft in 2017? Answer:Markelle Fultz
Disambiguation 2. Question: Who was the number one pick in the nba draft in 2016? Answer:Ben Simmons
Disambiguation 3. Question: Who was the number on pick in the nba draft in 2015? Answer:Karl-Anthony Towns
",-1,Fail.
Who wrote the music to the lion king?,"The music for The Lion King was composed by Elton John, with lyrics by Tim Rice.","Disambiguation 1. Question: Who wrote the music to the 1994 lion king film? Answer:Elton John and Tim Rice and Hans Zimmer
Disambiguation 2. Question: Who wrote the music to the 2019 lion king film? Answer:Elton John and Tim Rice, Hans Zimmer, Lebo M. and Beyoncé
",-1,Fail.
Who is the new owner of rajasthan royals?,"The new owner of the Rajasthan Royals is Manoj Badale, who is the co-founder of the Emerging Media group.","Disambiguation 1. Question: Who is the new owner of rajasthan royals with 44% ownership? Answer:Amisha Hathiramani
Disambiguation 2. Question: Who is the new owner of rajasthan royals with 32% ownership? Answer:Manoj Badale
Disambiguation 3. Question: Who is the new owner of rajasthan royals with 11% ownership? Answer:Lachlan Murdoch
Disambiguation 4. Question: Who is the new owner of rajasthan royals with 3% ownership? Answer:Shane Warne
",-1,Fail.
Where are the veins located in your body?,"Veins are blood vessels that carry blood back to the heart. They are located throughout the body, running parallel to arteries. Some common locations where veins are easily visible include the arms, legs, hands, and feet.","Disambiguation 1. Question: Where are superficial veins located in your body? Answer:close to the skin
Disambiguation 2. Question: Where are deep veins located in your body? Answer:deeper in the body
Disambiguation 3. Question: Where are perforator veins located in your body? Answer:lower limbs and feet
Disambiguation 4. Question: Where are communicating veins located in your body? Answer:in between superficial veins and deep veins
Disambiguation 5. Question: where are pulmonary veins located in your body? Answer:the lungs and heart
",-1,Fail.
When was the last time uga won a national championship?,The last time the University of Georgia (UGA) won a national championship in football was in 1980.,"Disambiguation 1. Question: When was the last time UGA won a national football championship? Answer:1980
Disambiguation 2. Question: When was the last time UGA won a national gymnastics championship? Answer:2009
Disambiguation 3. Question: When was the last time UGA won a national baseball championship? Answer:1990
Disambiguation 4. Question: When was the last time UGA won a national golf championship? Answer:2005
Disambiguation 5. Question: When was the last time UGA won a national women's swimming and diving championship? Answer:2016
Disambiguation 6. Question: When was the last time UGA won a national track and field championship? Answer:2018
Disambiguation 7. Question: When was the last time UGA won a national tennis championship? Answer:2019
Disambiguation 8. Question: When was the last time UGA won a national equestrian championship? Answer:2014
",-1,Fail.
Who won the gold medal in high jump at rio paralympic games?,The gold medal in high jump at the Rio Paralympic Games was won by Mariyappan Thangavelu of India.,"Disambiguation 1. Question: Who won the gold medal in men's high jump at rio paralympic games in Class T42? Answer:Mariyappan Thangavelu
Disambiguation 2. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T44? Answer:Maciej Lepiato
Disambiguation 3. Question: Who won the gold medal in men's high jump at the Rio Paralympic games in class T47? Answer:Roderick Townsend-Roberts
Disambiguation 4. Question: Who won the gold medal in women's high jump at the Rio Paralympic games? Answer:Ruth Beitia
",-1,Fail.
Who was formula one world champion four times in a row from 2010 to 2013?,Sebastian Vettel was the Formula One World Champion four times in a row from 2010 to 2013.,"Disambiguation 1. Question: What driver was formula one world champion four times in a row from 2010 to 2013? Answer:Sebastian Vettel
Disambiguation 2. Question: What constructor was formula one world champion four times in a row from 2010 to 2013? Answer:Red Bull
Disambiguation 3. Question: What country was formula one world champion four times in a row from 2010 to 2013? Answer:Germany
",-1,Fail.
When does the secret life of bees take place?,"The Secret Life of Bees takes place in South Carolina in the 1960s, specifically in 1964.","Disambiguation 1. Question: When does the secret life of bees novel take place? Answer:1964
Disambiguation 2. Question: When does the secret life of bees film take place? Answer:1964
",1,Pass.
In which year india's capital shifted from calcutta to delhi?,India's capital shifted from Calcutta to Delhi in 1911 during the British Raj.,"Disambiguation 1. Question: Which year was it announced that India's capital would shift from Calcutta to Delhi? Answer:December 1911
Disambiguation 2. Question: In which year was India's new capital Delhi inaugurated? Answer:1931
",-1,Fail.
Who won the most recent world series game?,"The most recent World Series game was won by the Atlanta Braves, who defeated the Houston Astros in Game 6 to win the 2021 World Series.","Disambiguation 1. Question: Who won the most recent world series game on November 1,2017? Answer:Houston Astros
Disambiguation 2. Question: Who won the most recent world series game on October 31,2017? Answer:Los Angeles Dodgers
Disambiguation 3. Question: Who won the most recent world series game on October 29,2017? Answer:Houston Astros
",-1,Fail.
When did the last earthquake happen in england?,"The last significant earthquake in England occurred on February 27, 2008, with a magnitude of 5.2. It was centered near Market Rasen in Lincolnshire and was felt across much of England and parts of Wales.","Disambiguation 1. Question: When did the last earthquake happen in england, as of 2017? Answer:4 August 2017
Disambiguation 2. Question: When did the last earthquake happen in england, as of 2016? Answer:26 May 2015
Disambiguation 3. Question: When did the last earthquake happen in england, as of 2015? Answer:26 May 2015
",-1,Fail.
When does the sims 4 get to work come out?,"The Sims 4 Get to Work expansion pack was released on March 31, 2015.","Disambiguation 1. Question: When was the NA release of Sims 4: Get To Work? Answer:March 31, 2015
Disambiguation 2. Question: When was the EU release of Sims 4: Get To Work? Answer:April 2, 2015
",1,Pass.
Where is the champions league cup final being held?,"The location of the Champions League Cup final varies each year. The final is typically held at a neutral venue chosen by UEFA, the governing body of European football. The location for the final is announced well in advance of the match, so you would need to check the most recent information to determine where the upcoming final will be held.","Disambiguation 1. Question: Where is the champions league cup final being hel in 2017? Answer:United Kingdom
Disambiguation 2. Question: Where is the champions league cup final being held in 2016? Answer:Italy
Disambiguation 3. Question: Where is the champions league cup final being held in 2015? Answer:Olympiastadion
",-1,Fail.
Where was the first olympics held in the united states?,"The first Olympics held in the United States were the 1904 Summer Olympics, which took place in St. Louis, Missouri.","Disambiguation 1. Question: Where was the first Summer Olympics held in the United States? Answer:St. Louis, Missouri
Disambiguation 2. Question: Where was the first Winter Olympics held in the United States? Answer:Lake Placid, New York
",1,Pass.
When did the republic of ireland became independent?,"The Republic of Ireland became independent from the United Kingdom on December 6, 1922, following the Anglo-Irish Treaty.","Disambiguation 1. Question: When did the republic of ireland became independent as the Irish Free State? Answer:6 December 1922
Disambiguation 2. Question: When did the republic of ireland became independent under the terms of the Republic of Ireland Act 1948? Answer:18 April 1949
",-1,Fail.
Who sang the national anthem at the superbowl?,"The national anthem at the Super Bowl is typically performed by a popular singer or musician. The performer varies each year, so the answer to this question would depend on the specific Super Bowl you are referring to.","Disambiguation 1. Question: Who sang the national anthem at the superbowl in 2017? Answer:Luke Bryan
Disambiguation 2. Question: Who sang the national anthem at the superbowl in 2016? Answer:Lady Gaga
Disambiguation 3. Question: Who sang the national anthem at the superbowl 2015? Answer:Idina Menzel
",1,Pass.
Who won the 1st season of big brother?,The first season of Big Brother in the United States was won by Eddie McGee in 2000.,"Disambiguation 1. Question: Who won the 1st season of big brother in America? Answer:Eddie McGee
Disambiguation 2. Question: Who won the 1st season of big brother in Britain? Answer:Craig Phillips
Disambiguation 3. Question: Who won the 1st season of big brother in Australia? Answer:Ben Williams
Disambiguation 4. Question: Who won the 1st season of big brother in Africa? Answer:Cherise Makubalo
Disambiguation 5. Question: Who won the 1st season of big brother in Nigeria? Answer:Katung Aduwak
Disambiguation 6. Question: Who won the 1st season of big brother in Canada? Answer:Jillian MacLaughlin
Disambiguation 7. Question: Who won the 1st season of big brother in the netherlands? Answer:Bart Spring in 't Veld
Disambiguation 8. Question: Who won the 1st season of big brother in Germany? Answer:John Milz
",-1,Fail.
Who is the leader of ruling party in rajya sabha?,The leader of the ruling party in the Rajya Sabha (Upper House of the Indian Parliament) is Thawar Chand Gehlot.,"Disambiguation 1. Question: Who is the leader of ruling party in rajya sabha in 2005? Answer:Manmohan Singh
Disambiguation 2. Question: Who is the leader of ruling party in rajya sabha in 2014? Answer:Arun Jaitley
Disambiguation 3. Question: Who is the leader of ruling party in rajya sabha in 2000? Answer:Jaswant Singh
",-1,Fail.
Who won the big brother naija last year?,The winner of Big Brother Naija last year was Laycon.,"Disambiguation 1. Question: Who won the big brother naija in 2017? Answer:Efe Ejeba
Disambiguation 2. Question: Who won the big brother naija  in 2006? Answer:Katung Aduwak
",-1,Fail.
When did seasons in the sun come out?,"""Seasons in the Sun"" is a song by Terry Jacks that was released in 1974.","Disambiguation 1. Question: When did seasons in the sun song come out? Answer:December 1973
Disambiguation 2. Question: When did seasons in the sun album come out? Answer:1974
",-1,Fail.
